region,group,scenario,2022,2030,2040,2050
MAR,0,high,7416.560213,3759.956196,3524.958934,3289.961671
MAR,1,high,8123.067293,4118.132439,3860.749161,3603.365884
MAR,2,high,8909.175209,4516.663732,4234.372249,3952.080765
MAR,3,high,9934.13753,5036.286484,4721.518579,4406.750673
MAR,4,high,9796.233546,4966.373624,4655.975272,4345.576921
MAR,5,high,8894.585207,4509.267073,4227.437881,3945.608689
MAR,6,high,9541.987293,4837.478995,4535.136558,4232.79412
MAR,7,high,9438.568025,4785.048771,4485.983222,4186.917674
MAR,8,high,10102.54243,5121.662322,4801.558426,4481.454531
MAR,9,high,10264.37477,5203.706086,4878.474456,4553.242825
