region,group,scenario,2022,2030,2040,2050
SAU,0,high,245843500.0,245843500.0,245843500.0,245843500.0
SAU,1,high,325559500.0,325559500.0,325559500.0,325559500.0
SAU,2,high,409573500.0,409573500.0,409573500.0,409573500.0
SAU,3,high,475972000.0,475972000.0,475972000.0,475972000.0
SAU,4,high,551246500.0,551246500.0,551246500.0,551246500.0
SAU,5,high,611922500.0,611922500.0,611922500.0,611922500.0
SAU,6,high,711088000.0,711088000.0,711088000.0,711088000.0
SAU,7,high,828282000.0,828282000.0,828282000.0,828282000.0
SAU,8,high,812504000.0,812504000.0,812504000.0,812504000.0
SAU,9,high,832517000.0,832517000.0,832517000.0,832517000.0
