region,group,scenario,2022,2030,2040,2050
TUR,0,high,0.06534879835801306,0.04874352742411125,0.042016241677232675,0.03530008394776979
TUR,1,high,0.08109668540717757,0.06048984233027738,0.052141401508612344,0.04380677035675339
TUR,2,high,0.09426538763340236,0.0703123488526981,0.06060826531047309,0.05092023389011775
TUR,3,high,0.10802983911204739,0.08057922345460762,0.06945816820712462,0.05835550898162362
TUR,4,high,0.12386904343507751,0.0923936517179406,0.07964204080361205,0.06691152311375353
TUR,5,high,0.14250806951138467,0.10629646097438365,0.09162606872651072,0.07697994367741334
TUR,6,high,0.1684323085705543,0.12563329484555874,0.10829415017524689,0.09098368725135382
TUR,7,high,0.2245632949287243,0.16750127622606764,0.14438376693431698,0.1213044977375594
TUR,8,high,0.2805927856036126,0.2092935521958291,0.18040812668384287,0.15157048233208445
TUR,9,high,0.4912682084006564,0.36643589462169956,0.31586263697490236,0.2653730356663443
