region,scenario,group,2021,2030,2040,2050
SGP,high,0,14235.27048,6980.777428,6544.478838,6108.180249
SGP,low,0,3825.844705,3723.98418,3395.831875,3067.671202
SGP,medium,0,5918.843126,5366.918378,4985.238272,4601.506804
