region,group,scenario,2022,2030,2040,2050
CHL,0,high,47808000.0,47808000.0,47808000.0,47808000.0
CHL,1,high,107003000.0,107003000.0,107003000.0,107003000.0
CHL,2,high,86288000.0,86288000.0,86288000.0,86288000.0
CHL,3,high,51246000.0,51246000.0,51246000.0,51246000.0
CHL,4,high,125591000.0,125591000.0,125591000.0,125591000.0
CHL,5,high,65326000.0,65326000.0,65326000.0,65326000.0
CHL,6,high,139324000.0,139324000.0,139324000.0,139324000.0
CHL,7,high,143341000.0,143341000.0,143341000.0,143341000.0
CHL,8,high,16350000.0,16350000.0,16350000.0,16350000.0
CHL,9,high,16773000.0,16773000.0,16773000.0,16773000.0
