region,group,scenario,2022,2030,2040,2050
IND,0,high,61093000.0,61093000.0,61093000.0,61093000.0
IND,1,high,84465000.0,84465000.0,84465000.0,84465000.0
IND,2,high,83803000.0,83803000.0,83803000.0,83803000.0
IND,3,high,100988000.0,100988000.0,100988000.0,100988000.0
IND,4,high,159669000.0,159669000.0,159669000.0,159669000.0
IND,5,high,211267000.0,211267000.0,211267000.0,211267000.0
IND,6,high,239665000.0,239665000.0,239665000.0,239665000.0
IND,7,high,244769000.0,244769000.0,244769000.0,244769000.0
IND,8,high,133278000.0,133278000.0,133278000.0,133278000.0
IND,9,high,162512000.0,162512000.0,162512000.0,162512000.0
