region,group,scenario,2022,2030,2040,2050
AUS,0,high,6965.341467951047,3531.2028837389853,3310.502703384888,3089.8025230307803
AUS,1,high,7598.478943775517,3852.183110009539,3611.421665502586,3370.660220995625
AUS,2,high,8103.976675038063,4108.4541133151115,3851.675731092823,3594.897348870531
AUS,3,high,8501.847422149604,4310.161716024933,4040.7766086263946,3771.3915012278576
AUS,4,high,9272.454883770368,4700.834779682573,4407.032605792106,4113.23043190165
AUS,5,high,9504.505760685246,4818.47707037374,4517.3222533110675,4216.167436248395
AUS,6,high,9851.097184874248,4994.187714597975,4682.050982265296,4369.914249932616
AUS,7,high,11342.493499391772,5750.277418290723,5390.885079451462,5031.492740612198
AUS,8,high,12480.337684305716,6327.127625204661,5931.682148413607,5536.236671622552
AUS,9,high,14753.585998460048,7479.591009710902,7012.116571348917,6544.6421329869445
