region,group,scenario,2022,2030,2040,2050
AUS,0,high,2399.032976999999,1301.990043,1009.2119349999999,716.4278867
AUS,1,high,2399.032977,1301.9900429999998,1009.211935,716.4278867
AUS,2,high,2399.0329770000003,1301.9900430000005,1009.2119350000003,716.4278867
AUS,3,high,2399.032977,1301.9900429999998,1009.211935,716.4278867
AUS,4,high,2399.032977,1301.9900429999998,1009.2119350000003,716.4278867000003
AUS,5,high,2399.0329769999994,1301.9900430000002,1009.2119349999999,716.4278866999999
AUS,6,high,2399.0329770000003,1301.9900430000005,1009.2119350000003,716.4278867000002
AUS,7,high,2399.0329769999994,1301.9900429999998,1009.2119349999998,716.4278866999996
AUS,8,high,2399.032977,1301.9900429999996,1009.2119349999996,716.4278866999998
AUS,9,high,2399.0329770000008,1301.9900430000002,1009.2119350000003,716.4278867
