region,group,scenario,2022,2030,2040,2050
TUR,0,high,211183223.33333334,211183223.33333334,211183223.33333334,211183223.33333334
TUR,1,high,273980490.0,273980490.0,273980490.0,273980490.0
TUR,2,high,235896906.66666666,235896906.66666666,235896906.66666666,235896906.66666666
TUR,3,high,267039796.66666666,267039796.66666666,267039796.66666666,267039796.66666666
TUR,4,high,237801770.0,237801770.0,237801770.0,237801770.0
TUR,5,high,234476143.3333333,234476143.3333333,234476143.3333333,234476143.3333333
TUR,6,high,383369723.3333333,383369723.3333333,383369723.3333333,383369723.3333333
TUR,7,high,380956570.0,380956570.0,380956570.0,380956570.0
TUR,8,high,298569860.00000006,298569860.00000006,298569860.00000006,298569860.00000006
TUR,9,high,149281940.0,149281940.0,149281940.0,149281940.0
