region,group,scenario,2022,2030,2040,2050
TUR,0,high,1478.571429,695.3865574,535.5156204,371.4263609999999
TUR,1,high,1478.5714290000003,695.3865573999999,535.5156204,371.426361
TUR,2,high,1478.571429,695.3865574000001,535.5156204,371.426361
TUR,3,high,1478.5714290000003,695.3865574000001,535.5156204,371.42636099999993
TUR,4,high,1478.5714290000003,695.3865573999999,535.5156204,371.426361
TUR,5,high,1478.5714290000003,695.3865574000001,535.5156204,371.426361
TUR,6,high,1478.5714290000003,695.3865574,535.5156204,371.42636099999993
TUR,7,high,1478.5714289999999,695.3865574,535.5156204,371.42636100000004
TUR,8,high,1478.571429,695.3865573999998,535.5156203999999,371.42636099999993
TUR,9,high,1478.571429,695.3865574,535.5156204,371.426361
