country_1,country_2,country_3,country_4,collaboration_emissions,technology_cost,technology_capacity,technology_name
EG,DE,TR,,0.0,3.6,137.2,RE_PV_Openfield_Lim_[DE]
EG,DE,TR,,0.0,2.4,91.1,RE_PV_Rooftop_Lim_[DE]
EG,DE,TR,,0.0,9.4,147.6,RE_WIND_Onshore_Lim_0_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_1_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_2_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_3_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_4_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_5_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_6_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_7_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_8_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_9_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_0_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_1_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_2_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_3_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_4_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_5_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_6_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_7_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_8_[DE]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_9_[DE]
EG,DE,TR,,0.0,0.2,6.5,HYDRO_[DE]
EG,DE,TR,,0.0,0.0,0.0,PP_CO2_[DE]
EG,DE,TR,,0.0,4.3,241.1,BESS_[DE]
EG,DE,TR,,0.0,0.0,2.6,EL_to_HTH_[DE]
EG,DE,TR,,0.0,0.8,13.2,EL_to_NH3_[DE]
EG,DE,TR,,0.0,2.2,133.3,NH3_Storage_[DE]
EG,DE,TR,,0.0,0.6,8.1,NH3_to_EL_[DE]
EG,DE,TR,,0.0,0.0,0.5,NH3_to_HTH_[DE]
EG,DE,TR,,0.0,0.0,0.0,FF_to_HTH_[DE]
EG,DE,TR,,0.0,0.0,149.3,EL_Demand_[DE]
EG,DE,TR,,0.0,0.0,2.7,HTH_Demand_[DE]
EG,DE,TR,,0.0,1.1,46.7,RE_PV_Openfield_Lim_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_PV_Rooftop_Lim_[EG]
EG,DE,TR,,0.0,7.6,132.6,RE_WIND_Onshore_Lim_0_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_1_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_2_[EG]
EG,DE,TR,,0.0,3.9,68.3,RE_WIND_Onshore_Lim_3_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_4_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_5_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_6_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_7_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_8_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Onshore_Lim_9_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_0_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_1_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_2_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_3_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_4_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_5_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_6_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_7_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_8_[EG]
EG,DE,TR,,0.0,0.0,0.0,RE_WIND_Offshore_Lim_9_[EG]
EG,DE,TR,,0.0,0.0,2.8,HYDRO_[EG]
EG,DE,TR,,0.0,0.0,0.0,PP_CO2_[EG]
EG,DE,TR,,0.0,0.0,0.0,BESS_[EG]
EG,DE,TR,,0.0,0.5,40.4,EL_to_HTH_[EG]
EG,DE,TR,,0.0,0.2,3.9,EL_to_NH3_[EG]
EG,DE,TR,,0.0,1.8,108.1,NH3_Storage_[EG]
EG,DE,TR,,0.0,0.0,0.0,NH3_to_EL_[EG]
EG,DE,TR,,0.0,0.1,7.7,NH3_to_HTH_[EG]
EG,DE,TR,,0.0,0.0,0.0,FF_to_HTH_[EG]
EG,DE,TR,,0.0,0.0,76.9,EL_Demand_[EG]
EG,DE,TR,,0.0,0.0,41.1,HTH_Demand_[EG]
EG,DE,TR,,0.0,1.6,98.4,RE_PV_Openfield_Lim_[TR]
