region,group,scenario,2022,2030,2040,2050
JPN,0,high,15930463.475311607,15930463.475311607,15930463.475311607,15930463.475311607
JPN,1,high,19252425.507246915,19252425.507246915,19252425.507246915,19252425.507246915
JPN,2,high,21250376.21242912,21250376.21242912,21250376.21242912,21250376.21242912
JPN,3,high,9014583.025560776,9014583.025560776,9014583.025560776,9014583.025560776
JPN,4,high,19242430.581217073,19242430.581217073,19242430.581217073,19242430.581217073
JPN,5,high,8922663.126594376,8922663.126594376,8922663.126594376,8922663.126594376
JPN,6,high,9957649.997032119,9957649.997032119,9957649.997032119,9957649.997032119
JPN,7,high,6736458.217634866,6736458.217634866,6736458.217634866,6736458.217634866
JPN,8,high,5381560.222420027,5381560.222420027,5381560.222420027,5381560.222420027
JPN,9,high,5179745.546338882,5179745.546338882,5179745.546338882,5179745.546338882
