region,group,scenario,2022,2030,2040,2050
JPN,0,high,3568.1830749999995,1936.5103110000002,1501.04689,1065.5724780000003
JPN,1,high,3568.1830750000004,1936.5103109999998,1501.04689,1065.5724780000003
JPN,2,high,3568.1830750000004,1936.5103109999998,1501.04689,1065.5724779999998
JPN,3,high,3568.1830749999986,1936.5103109999998,1501.0468899999998,1065.572478
JPN,4,high,3568.183075000001,1936.510311,1501.04689,1065.5724780000003
JPN,5,high,3568.183074999999,1936.510311,1501.0468899999998,1065.572478
JPN,6,high,3568.1830749999995,1936.510311,1501.0468899999996,1065.5724779999998
JPN,7,high,3568.183075,1936.5103109999998,1501.0468899999996,1065.572478
JPN,8,high,3568.1830750000004,1936.510311,1501.0468900000003,1065.572478
JPN,9,high,3568.1830749999995,1936.510311,1501.0468899999998,1065.572478
