region,group,scenario,2022,2030,2040,2050
NGA,0,high,2284.47439,1952.807578,1682.309172,1412.306848
NGA,1,high,2284.47439,1952.807578,1682.309172,1412.306848
NGA,2,high,2284.47439,1952.807578,1682.309172,1412.306848
NGA,3,high,2284.47439,1952.807578,1682.309172,1412.306848
NGA,4,high,2284.47439,1952.807578,1682.309172,1412.306848
NGA,5,high,2284.47439,1952.807578,1682.309172,1412.306848
NGA,6,high,2284.47439,1952.807578,1682.309172,1412.306848
NGA,7,high,2284.47439,1952.807578,1682.309172,1412.306848
NGA,8,high,2284.47439,1952.807578,1682.309172,1412.306848
NGA,9,high,2284.47439,1952.807578,1682.309172,1412.306848
