Demand,Unit
41.68561414,GW
42.94584537,GW
43.9822185,GW
44.65163297,GW
45.9892835,GW
47.3663921,GW
49.14064859,GW
50.65538838,GW
51.19176146,GW
50.57202108,GW
50.04964079,GW
48.66978715,GW
46.07087996,GW
43.84856528,GW
42.73694919,GW
40.29699251,GW
37.96046761,GW
36.64550613,GW
36.1929714,GW
36.78063224,GW
38.48701251,GW
41.09107955,GW
43.66985675,GW
46.31621702,GW
47.82488526,GW
49.07342776,GW
50.5798345,GW
51.96784321,GW
53.37104116,GW
55.03229976,GW
56.26387835,GW
57.45846234,GW
57.18769465,GW
56.09817043,GW
55.47465632,GW
53.36322846,GW
50.39447026,GW
47.56654554,GW
45.79665882,GW
42.57696433,GW
39.84915272,GW
38.37251439,GW
37.98757819,GW
38.07599448,GW
38.66732912,GW
40.86399711,GW
44.03789751,GW
47.18013047,GW
49.09343352,GW
50.64311073,GW
51.87148713,GW
52.73429654,GW
53.73634901,GW
54.87935763,GW
56.0718622,GW
56.31659567,GW
54.77748157,GW
53.04477032,GW
52.22893787,GW
50.77810566,GW
47.99666865,GW
45.41548534,GW
43.62706315,GW
40.58120141,GW
38.05160884,GW
36.52632219,GW
35.85349701,GW
35.81079267,GW
36.00875742,GW
37.48560403,GW
39.22322476,GW
41.3068982,GW
43.11110999,GW
44.58499246,GW
45.66944694,GW
46.83782042,GW
48.00822909,GW
49.18396143,GW
50.57154474,GW
51.60064948,GW
51.73174005,GW
51.03814958,GW
50.02781165,GW
48.17740718,GW
45.27332073,GW
42.8570901,GW
41.82144808,GW
39.84862415,GW
37.54047176,GW
36.59046013,GW
36.72666274,GW
37.92320859,GW
40.87976418,GW
45.50510669,GW
49.21250655,GW
52.06242219,GW
53.24652397,GW
54.36866946,GW
54.9688863,GW
55.79441962,GW
56.65972225,GW
57.701219,GW
58.4555255,GW
58.58879076,GW
57.62224371,GW
55.9663326,GW
55.0744297,GW
52.71506994,GW
49.42868639,GW
46.72181936,GW
45.44214772,GW
42.6021078,GW
40.09523435,GW
38.91744531,GW
38.76806242,GW
39.95366294,GW
42.91926594,GW
47.17003371,GW
50.69274923,GW
52.75102277,GW
54.27971808,GW
55.26540371,GW
55.80335755,GW
56.4700539,GW
57.61658506,GW
58.57405134,GW
59.68687845,GW
60.59080449,GW
59.29051108,GW
57.4421247,GW
56.22137229,GW
53.89651442,GW
50.50162848,GW
47.42061726,GW
46.26268692,GW
43.32025536,GW
40.76806045,GW
39.53899708,GW
39.37936948,GW
40.44644605,GW
43.0214178,GW
47.21391767,GW
51.20963026,GW
54.21241093,GW
56.08637251,GW
57.73638709,GW
59.1706153,GW
60.92608722,GW
62.17321786,GW
62.90841192,GW
63.54804009,GW
63.9498258,GW
62.73254119,GW
60.30047797,GW
58.14362488,GW
55.22963375,GW
51.66239494,GW
47.7759861,GW
46.32816039,GW
43.35840346,GW
40.96386848,GW
39.53397538,GW
39.46989043,GW
40.54027841,GW
43.45450524,GW
47.66007593,GW
51.19775313,GW
53.38135481,GW
54.3577369,GW
55.26489475,GW
55.55082019,GW
56.64421648,GW
57.69826903,GW
58.45427294,GW
58.79762781,GW
58.80274361,GW
57.51053061,GW
55.57233101,GW
54.62402286,GW
52.48866958,GW
49.32667765,GW
46.6316618,GW
45.50798294,GW
42.83140201,GW
40.14898223,GW
38.73958209,GW
38.72331145,GW
39.80668644,GW
42.77258691,GW
46.9755039,GW
50.23269386,GW
52.14497059,GW
52.91946751,GW
53.51307593,GW
54.2847999,GW
54.9820068,GW
55.52982944,GW
55.87330634,GW
55.65969335,GW
55.17815324,GW
53.62658087,GW
52.0510962,GW
51.69489887,GW
49.98203176,GW
47.55771963,GW
45.35397438,GW
44.39992951,GW
41.82198306,GW
39.0900151,GW
37.484823,GW
37.07015965,GW
37.33338439,GW
38.15978945,GW
40.40265732,GW
42.99443698,GW
44.94041462,GW
45.8003476,GW
46.33386081,GW
46.43578669,GW
46.59943457,GW
46.95155744,GW
47.79408162,GW
48.78866954,GW
49.6401601,GW
49.74292759,GW
48.75458471,GW
48.48339224,GW
47.35766873,GW
45.29356823,GW
43.33893933,GW
42.49214228,GW
40.48307778,GW
38.23130016,GW
36.62845673,GW
36.1307255,GW
36.15061135,GW
36.4744981,GW
37.90598294,GW
39.9944094,GW
42.01326365,GW
43.35098292,GW
44.05910909,GW
44.33793757,GW
44.70377285,GW
45.01456207,GW
45.84539741,GW
47.09117377,GW
48.22868036,GW
49.11404876,GW
48.89412869,GW
48.70423992,GW
47.57571752,GW
45.21196515,GW
43.03651068,GW
42.36323027,GW
40.48631405,GW
38.29581074,GW
37.15097562,GW
37.33683249,GW
38.98446896,GW
42.53483922,GW
47.35738668,GW
50.79473002,GW
52.68217089,GW
54.04930417,GW
54.76686135,GW
55.93716148,GW
56.79787684,GW
57.8450086,GW
58.39634587,GW
58.8238407,GW
59.08046947,GW
57.80090431,GW
56.31950183,GW
55.18643435,GW
53.27101299,GW
49.94523261,GW
47.09484669,GW
45.9135607,GW
43.25127512,GW
40.65360459,GW
39.25396953,GW
39.17376874,GW
40.20695238,GW
43.43723979,GW
48.03243707,GW
51.25672942,GW
53.28765577,GW
54.243961,GW
55.04771372,GW
55.58790776,GW
56.08797603,GW
56.64877192,GW
57.41998025,GW
57.90898624,GW
57.69347021,GW
56.52575709,GW
55.10856187,GW
54.54892642,GW
52.89689874,GW
49.95163143,GW
47.1247775,GW
45.67063326,GW
42.78826265,GW
40.06998355,GW
38.70481651,GW
38.6613145,GW
40.04272389,GW
43.51327824,GW
48.47245449,GW
51.91190992,GW
53.94392956,GW
54.78524399,GW
55.02853694,GW
55.71021822,GW
56.70913681,GW
57.21609645,GW
57.78229185,GW
58.36053146,GW
58.52234883,GW
57.0865006,GW
55.38006426,GW
54.46779511,GW
52.83107599,GW
49.85171095,GW
46.80877076,GW
45.63219661,GW
43.08404716,GW
40.68200534,GW
39.27235907,GW
39.32341738,GW
40.69553221,GW
44.25423776,GW
48.78562032,GW
51.76558556,GW
53.2053073,GW
53.83086098,GW
54.65614037,GW
55.23828021,GW
56.06584441,GW
56.74661086,GW
57.37014898,GW
57.85015463,GW
58.34051326,GW
57.58565499,GW
56.45476533,GW
56.08677746,GW
54.30171732,GW
51.31723875,GW
48.37902886,GW
47.05026705,GW
44.41351747,GW
41.81485233,GW
40.39951027,GW
40.0477076,GW
41.38509231,GW
44.48859355,GW
48.87599129,GW
51.97167823,GW
53.22589458,GW
53.53966652,GW
53.74673823,GW
54.04885573,GW
54.87516595,GW
55.86634267,GW
57.10900202,GW
58.11124052,GW
58.55390204,GW
57.41834536,GW
55.71026697,GW
55.22381313,GW
53.53164635,GW
50.8029495,GW
47.85922824,GW
46.29706444,GW
43.21060366,GW
40.31511985,GW
38.58942457,GW
37.96264027,GW
38.32812649,GW
39.34464322,GW
41.60734141,GW
44.48267544,GW
46.55309039,GW
48.01720483,GW
49.11622796,GW
50.1833298,GW
51.16747707,GW
52.49560974,GW
53.77150701,GW
55.34226622,GW
56.39972319,GW
55.95815622,GW
54.96829004,GW
54.09208669,GW
52.8426469,GW
50.15717567,GW
47.65122962,GW
46.48830123,GW
43.74923755,GW
41.33297724,GW
39.75085866,GW
39.13274686,GW
39.19101601,GW
39.31406653,GW
40.93370819,GW
43.3328652,GW
45.98338241,GW
47.71745836,GW
48.76491782,GW
49.59786121,GW
50.20425241,GW
50.88933451,GW
51.56443339,GW
52.5605677,GW
53.90862281,GW
54.44991947,GW
53.80338588,GW
53.6704582,GW
52.42936971,GW
49.33673365,GW
46.68528522,GW
45.70336263,GW
43.56293787,GW
41.25439602,GW
40.25049119,GW
40.19634597,GW
41.94507946,GW
45.52476667,GW
50.27304607,GW
53.51012743,GW
54.66090315,GW
54.74513835,GW
54.9627987,GW
55.18909746,GW
55.7302403,GW
56.32121681,GW
56.81832528,GW
57.2506085,GW
57.59407004,GW
56.75481926,GW
55.56253687,GW
54.69509677,GW
52.71760647,GW
49.78364477,GW
47.13293843,GW
45.95287463,GW
43.23042433,GW
40.69386541,GW
39.50861912,GW
39.3204773,GW
40.63545686,GW
44.27694825,GW
49.09563274,GW
52.34202708,GW
53.99489595,GW
54.72573891,GW
55.59752133,GW
56.06309056,GW
57.13792239,GW
58.33674732,GW
59.24432844,GW
60.06476192,GW
60.40831561,GW
59.46603547,GW
58.01677256,GW
57.30366407,GW
54.83651621,GW
51.5059782,GW
48.68271811,GW
47.63517126,GW
44.9460729,GW
42.41419261,GW
40.8612733,GW
40.76735994,GW
42.45453493,GW
46.2398981,GW
50.86738952,GW
54.488742,GW
57.144844,GW
58.34324249,GW
59.12406088,GW
60.12375242,GW
61.25812001,GW
62.72519891,GW
63.64721509,GW
64.20463313,GW
63.99942877,GW
62.1131129,GW
60.2018128,GW
58.95985443,GW
56.95918591,GW
53.56865132,GW
50.46459571,GW
48.69702936,GW
45.77547314,GW
43.37362089,GW
41.94698412,GW
42.04440156,GW
43.71479465,GW
47.37970565,GW
51.87907977,GW
