Demand,Unit
398.8245911,GW
417.125866,GW
423.3303724,GW
426.7166062,GW
430.9938125,GW
431.952079,GW
418.1406595,GW
417.7665049,GW
408.1919152,GW
411.007496,GW
410.4368429,GW
415.4731255,GW
425.4245615,GW
445.8980866,GW
431.8417169,GW
425.5241566,GW
414.9320818,GW
402.423474,GW
390.1894257,GW
384.5905653,GW
380.5421586,GW
375.8046613,GW
374.2515159,GW
377.8100224,GW
401.5028921,GW
413.3116424,GW
423.4703439,GW
424.9642706,GW
429.1580323,GW
428.5039347,GW
424.1432838,GW
413.4381551,GW
405.4194027,GW
408.1596141,GW
410.0761471,GW
413.5592843,GW
422.5416868,GW
445.2224548,GW
430.3397149,GW
421.5699615,GW
411.3681918,GW
397.8474823,GW
385.7534055,GW
379.303949,GW
374.8087102,GW
372.2192372,GW
372.2165455,GW
379.1236011,GW
398.1947193,GW
415.6184805,GW
424.7193204,GW
428.1459307,GW
429.5725634,GW
429.6829255,GW
426.7354485,GW
417.1797012,GW
408.0842449,GW
406.5634006,GW
409.1017301,GW
410.1434411,GW
425.4703214,GW
451.9410873,GW
439.5859098,GW
425.8687019,GW
415.7853696,GW
402.7384099,GW
387.115436,GW
377.0886307,GW
369.9231661,GW
368.4265477,GW
367.347152,GW
374.2676665,GW
385.6941868,GW
404.5015126,GW
418.9508792,GW
421.2254162,GW
424.1029074,GW
427.268417,GW
419.0477825,GW
410.9644278,GW
402.4853845,GW
400.1812381,GW
400.1166358,GW
401.8958891,GW
421.1015953,GW
444.2588048,GW
429.7125349,GW
418.5874916,GW
403.9443183,GW
392.8488844,GW
375.091345,GW
367.6109445,GW
361.7644422,GW
359.1857363,GW
358.7981229,GW
369.1425558,GW
393.0238488,GW
411.971146,GW
426.6143193,GW
430.1351412,GW
430.8215399,GW
429.1122724,GW
421.2523338,GW
407.702015,GW
406.5768594,GW
406.4045867,GW
407.790843,GW
410.7167859,GW
423.3222971,GW
448.7486602,GW
434.081261,GW
423.1177234,GW
410.1757422,GW
395.4760419,GW
379.4654546,GW
372.0846493,GW
370.0739047,GW
365.8424583,GW
364.1116567,GW
373.7616156,GW
393.8044591,GW
408.7114249,GW
424.2886389,GW
421.4272982,GW
431.4890963,GW
428.9642256,GW
421.7045495,GW
413.2954918,GW
408.1192377,GW
412.027673,GW
412.6413942,GW
415.8553554,GW
429.7771371,GW
449.0609043,GW
438.9937227,GW
429.2199428,GW
416.3479474,GW
403.5001779,GW
386.3671268,GW
