Demand,Unit
52.69252114,GW
53.97396938,GW
55.07524915,GW
52.98079069,GW
53.73299405,GW
56.00987309,GW
57.99397837,GW
59.86773045,GW
60.8451444,GW
61.21674187,GW
61.09963237,GW
61.39916245,GW
61.55906196,GW
65.59483569,GW
69.36260882,GW
67.69154626,GW
66.90781342,GW
66.08804688,GW
65.48673461,GW
63.84269732,GW
60.3068911,GW
57.90839834,GW
55.98960414,GW
54.22395313,GW
53.35013605,GW
54.01000307,GW
54.93336648,GW
52.8321517,GW
54.65410535,GW
56.9332365,GW
58.64708907,GW
59.49613298,GW
60.17626896,GW
60.66047172,GW
59.8474615,GW
60.43526113,GW
61.14017027,GW
66.62855229,GW
68.30637116,GW
66.23668586,GW
64.32464798,GW
64.38545484,GW
63.43506616,GW
61.49149879,GW
57.64490195,GW
56.52560534,GW
55.15182075,GW
53.49652293,GW
51.97184726,GW
51.83672091,GW
52.34794894,GW
50.59130636,GW
51.84122512,GW
54.13837311,GW
56.22157104,GW
57.37239714,GW
58.60204695,GW
59.48712456,GW
58.72591277,GW
58.75068594,GW
59.92628521,GW
62.95761971,GW
67.42804987,GW
66.12858478,GW
65.10387661,GW
64.86064918,GW
64.04538685,GW
61.67391936,GW
59.48937667,GW
57.37239714,GW
55.28019079,GW
53.85235566,GW
53.13618599,GW
52.93574857,GW
53.53931295,GW
49.91567459,GW
50.12286834,GW
51.46962765,GW
53.94919622,GW
56.13373891,GW
56.82963963,GW
56.99179125,GW
57.24402711,GW
58.11559208,GW
58.37008005,GW
62.58827435,GW
66.58801438,GW
64.82686759,GW
65.16918768,GW
65.13315399,GW
65.30881824,GW
63.81116784,GW
60.29337846,GW
58.00974311,GW
55.09101389,GW
53.47625398,GW
53.12492547,GW
54.95813965,GW
56.99404336,GW
54.12711258,GW
55.25091341,GW
56.58416009,GW
58.21243264,GW
59.84295729,GW
60.81811913,GW
61.82255835,GW
61.25277557,GW
61.45546509,GW
61.89687785,GW
67.78838681,GW
70.78368762,GW
68.92570028,GW
68.04062267,GW
66.66909019,GW
66.17813111,GW
64.04989106,GW
60.75956438,GW
58.11559208,GW
55.58872929,GW
53.89289357,GW
53.31410236,GW
54.83877804,GW
56.42876478,GW
53.55732979,GW
53.55732979,GW
55.37477923,GW
57.98271784,GW
59.74611674,GW
60.39247112,GW
61.01405234,GW
60.37220217,GW
60.43075692,GW
61.14017027,GW
65.39890248,GW
69.19144877,GW
67.98206792,GW
67.28166299,GW
66.57900596,GW
65.34710404,GW
63.34723403,GW
59.50739351,GW
56.73054697,GW
55.41081293,GW
53.48075819,GW
52.93800068,GW
53.99423833,GW
55.50089716,GW
53.39292606,GW
53.28707709,GW
55.24190499,GW
57.21249763,GW
58.45340796,GW
59.24164502,GW
59.72809989,GW
59.23939291,GW
59.24614923,GW
60.32941216,GW
63.07698132,GW
68.0135974,GW
66.64206492,GW
65.76374363,GW
64.984515,GW
64.11520213,GW
61.67391936,GW
58.5434922,GW
55.35225818,GW
53.0979002,GW
51.68582981,GW
51.57322452,GW
53.30959815,GW
54.9401228,GW
51.41782921,GW
52.08445255,GW
54.44465951,GW
56.57064745,GW
57.78228041,GW
58.4691727,GW
59.17633395,GW
58.61330748,GW
59.44883876,GW
60.74830385,GW
64.45527012,GW
68.30186695,GW
66.7884518,GW
66.47315698,GW
65.19846506,GW
64.07241212,GW
61.62437303,GW
58.9668881,GW
56.30489896,GW
53.91991884,GW
52.05292307,GW
52.04166254,GW
53.45823713,GW
54.96264386,GW
52.68801693,GW
53.32536289,GW
55.01219019,GW
56.31390738,GW
57.25528764,GW
58.50070219,GW
59.51865404,GW
59.06598076,GW
59.0794934,GW
60.12897473,GW
63.27291453,GW
68.16448849,GW
65.89436577,GW
65.0250529,GW
63.70531886,GW
62.9148297,GW
60.62218592,GW
56.63145431,GW
55.25766973,GW
53.6766914,GW
52.17453679,GW
50.89759276,GW
51.16784546,GW
51.98085568,GW
49.96296882,GW
51.46512344,GW
53.69245615,GW
55.94681413,GW
56.71928644,GW
57.38140557,GW
58.57276958,GW
57.89488571,GW
58.11108787,GW
58.6966354,GW
62.90131707,GW
66.95060343,GW
65.30206193,GW
64.22555532,GW
63.34948613,GW
62.84051021,GW
59.68981409,GW
57.88362518,GW
56.67199222,GW
54.66311378,GW
51.93356146,GW
50.81651694,GW
51.31423234,GW
52.32092367,GW
48.6522432,GW
48.73557112,GW
50.06431358,GW
52.52811741,GW
54.87481173,GW
56.1292347,GW
56.39273109,GW
56.59992483,GW
56.5120927,GW
57.82957464,GW
61.44645667,GW
67.07897346,GW
66.15786216,GW
66.22767744,GW
66.04300476,GW
65.56330621,GW
63.06572079,GW
60.3451769,GW
57.78002831,GW
54.69239115,GW
53.00331175,GW
52.00112463,GW
54.68563484,GW
57.07061496,GW
54.60005481,GW
54.57302954,GW
55.93104938,GW
58.18090315,GW
59.72134357,GW
61.12890974,GW
62.35630744,GW
62.81798915,GW
62.91257759,GW
63.69180623,GW
68.3987075,GW
73.13939037,GW
72.0763964,GW
71.37148726,GW
70.32876224,GW
69.23423878,GW
67.16004927,GW
62.93509865,GW
59.66954514,GW
57.59535563,GW
55.05272809,GW
54.91084542,GW
56.99854757,GW
58.83176175,GW
56.64947116,GW
56.75532013,GW
58.79347595,GW
60.92396811,GW
62.30676111,GW
63.59271357,GW
64.68048071,GW
63.23237663,GW
63.43957037,GW
64.51157277,GW
68.11043795,GW
73.59656786,GW
72.27683382,GW
71.40977306,GW
70.53370387,GW
69.44368463,GW
67.33796564,GW
64.17150478,GW
60.72578279,GW
59.44208244,GW
57.09313602,GW
56.06617574,GW
57.41969137,GW
58.99391337,GW
56.98278283,GW
57.34537187,GW
58.86779544,GW
60.14023526,GW
61.05008604,GW
62.13785317,GW
62.95086339,GW
62.25946689,GW
62.91933391,GW
63.98232788,GW
68.33114433,GW
72.05612744,GW
70.66207391,GW
69.98869425,GW
70.17336693,GW
69.05632242,GW
67.19157876,GW
63.87873101,GW
60.83388387,GW
58.72366067,GW
57.07286706,GW
56.12022628,GW
57.37239714,GW
58.69438329,GW
57.18322025,GW
58.03001206,GW
60.07492419,GW
61.96444102,GW
62.80447651,GW
63.17156977,GW
64.17375688,GW
63.71207518,GW
64.35167325,GW
65.57231463,GW
67.59695781,GW
72.17548905,GW
71.31743672,GW
70.4661407,GW
69.87158475,GW
69.36711303,GW
67.71857153,GW
64.41248011,GW
63.06572079,GW
61.17395186,GW
58.95787968,GW
57.48950665,GW
58.07955839,GW
58.60880327,GW
57.70570881,GW
58.50971061,GW
59.96457101,GW
61.92165101,GW
63.38326772,GW
64.51382487,GW
65.34935615,GW
65.43268407,GW
65.60384411,GW
65.79977733,GW
69.83780316,GW
73.55602996,GW
72.44799387,GW
71.61021048,GW
70.65306548,GW
69.41215515,GW
67.97756371,GW
65.84256734,GW
63.3765114,GW
61.02531287,GW
59.61324249,GW
58.65609749,GW
58.93535862,GW
59.44433455,GW
56.04365468,GW
56.80036225,GW
59.87673888,GW
62.38333271,GW
63.13328397,GW
64.07466423,GW
65.26828034,GW
64.47103486,GW
64.60841332,GW
65.26828034,GW
68.72301075,GW
73.0357935,GW
71.73632841,GW
71.15303299,GW
70.25669485,GW
69.10812085,GW
67.50687358,GW
66.22542534,GW
65.18044821,GW
63.69856254,GW
61.59059145,GW
60.54111011,GW
60.51183273,GW
60.78658965,GW
56.36570582,GW
56.47605901,GW
58.25522265,GW
60.31364742,GW
61.92615522,GW
61.98921419,GW
62.04101262,GW
62.76844282,GW
62.70538385,GW
62.7211486,GW
66.42361065,GW
70.86251133,GW
69.12163349,GW
69.33333144,GW
69.01803662,GW
68.92119607,GW
68.3604217,GW
65.86283629,GW
64.30212692,GW
62.20541635,GW
60.02537786,GW
58.87455176,GW
59.42856981,GW
59.83845308,GW
57.78903673,GW
59.16957763,GW
61.37889349,GW
63.02067868,GW
63.91476471,GW
64.76606073,GW
65.20972559,GW
65.04532186,GW
65.54979357,GW
65.86058418,GW
67.92126106,GW
73.1911888,GW
71.83992528,GW
71.21383985,GW
70.63054443,GW
69.20496141,GW
67.30643616,GW
64.90343919,GW
63.83143679,GW
61.08837184,GW
59.68305777,GW
58.67636645,GW
59.0051739,GW
59.3114603,GW
56.82963963,GW
57.26204396,GW
59.41505717,GW
61.48474247,GW
62.34729902,GW
62.77970335,GW
63.51163776,GW
63.36975509,GW
63.99584052,GW
63.81341994,GW
67.2456293,GW
70.51118281,GW
69.97968583,GW
68.62391809,GW
67.83342893,GW
66.75917443,GW
64.9462292,GW
62.24595426,GW
59.43082191,GW
57.9286673,GW
56.9737744,GW
56.08194048,GW
55.91303254,GW
56.16076418,GW
54.52573532,GW
55.48738453,GW
57.83858306,GW
59.99384838,GW
60.79334597,GW
61.20097713,GW
61.93065943,GW
61.878861,GW
62.33603849,GW
63.10400659,GW
66.31325746,GW
69.53602097,GW
68.22754746,GW
67.48435252,GW
66.51369489,GW
65.49123882,GW
63.78864678,GW
61.09738026,GW
59.58171301,GW
57.59760773,GW
56.43777321,GW
54.42439055,GW
55.69457827,GW
56.29363843,GW
54.18116312,GW
55.4018045,GW
57.51202771,GW
59.77539411,GW
60.97351444,GW
61.36763296,GW
62.46440853,GW
62.15587002,GW
62.90807338,GW
63.41704931,GW
65.66690308,GW
69.96166898,GW
68.91894396,GW
68.06314373,GW
67.11050294,GW
66.53171173,GW
65.11513714,GW
62.28874427,GW
59.91502468,GW
58.71014803,GW
57.18547236,GW
56.050411,GW
56.45353795,GW
56.88369017,GW
54.5572648,GW
55.67881353,GW
57.74399461,GW
60.23482371,GW
61.5342888,GW
61.50726353,GW
62.20091214,GW
62.5319717,GW
62.89681285,GW
62.92834234,GW
66.33352642,GW
69.44818884,GW
69.56980256,GW
68.03837056,GW
67.1307719,GW
65.74572678,GW
63.453083,GW
60.27536162,GW
58.75519015,GW
58.08631471,GW
57.00755599,GW
56.16977261,GW
56.1652684,GW
55.76664566,GW
52.6767564,GW
54.52348321,GW
57.64940617,GW
59.79115885,GW
60.50732852,GW
61.00504392,GW
61.93516365,GW
62.07704632,GW
62.43963536,GW
63.0679729,GW
65.8673405,GW
69.13514612,GW
68.86714553,GW
67.95504265,GW
66.40559381,GW
65.31782667,GW
63.66928517,GW
61.10638868,GW
59.46910771,GW
58.41061795,GW
57.51653192,GW
56.58416009,GW
56.06167153,GW
56.03239415,GW
52.37722632,GW
52.48307529,GW
54.32755,GW
56.39047898,GW
57.80930568,GW
58.41512216,GW
59.09300603,GW
59.48262035,GW
60.55687485,GW
61.50501142,GW
64.45527012,GW
67.53164674,GW
67.71181521,GW
67.84243735,GW
67.68478994,GW
67.29517563,GW
66.06777792,GW
62.78871177,GW
61.02756498,GW
58.32954214,GW
57.02332073,GW
55.8972678,GW
56.71703433,GW
57.56607825,GW
55.9355536,GW
57.816062,GW
59.30695609,GW
61.73472622,GW
63.42605773,GW
64.22105111,GW
64.50932066,GW
65.1016245,GW
65.5205162,GW
66.16461848,GW
69.30180196,GW
72.36466595,GW
71.60795837,GW
71.40526885,GW
70.51118281,GW
69.18469245,GW
67.77937839,GW
63.5296546,GW
60.9577497,GW
59.24389713,GW
57.73048198,GW
57.07737127,GW
58.3137774,GW
59.22588028,GW
57.2778087,GW
58.18090315,GW
60.14248737,GW
61.68292779,GW
63.02743499,GW
63.85620996,GW
65.22098612,GW
65.68266782,GW
66.31550957,GW
66.65557756,GW
69.31981881,GW
73.01102033,GW
71.89172371,GW
71.34220988,GW
70.36930014,GW
69.14865876,GW
67.78838681,GW
64.91469972,GW
62.61079541,GW
60.3857148,GW
58.76870279,GW
57.63814564,GW
58.40611374,GW
59.20561133,GW
56.85216069,GW
57.94217993,GW
59.91277257,GW
61.63563356,GW
62.75718229,GW
63.66027674,GW
64.85164075,GW
64.73903546,GW
65.98445001,GW
66.38082064,GW
68.11719427,GW
72.08990903,GW
71.75209315,GW
70.93908293,GW
69.68691206,GW
68.82435551,GW
66.31100536,GW
63.67829359,GW
61.60410408,GW
58.89932493,GW
57.47599401,GW
56.12247838,GW
56.61343746,GW
56.99629546,GW
54.91985385,GW
55.37477923,GW
56.63821063,GW
58.35881952,GW
59.4240656,GW
59.72584778,GW
60.40147954,GW
60.3068911,GW
61.1108929,GW
61.81129782,GW
64.12646266,GW
68.68472495,GW
68.20052219,GW
67.42804987,GW
66.11732425,GW
65.65789466,GW
63.75036098,GW
60.16951264,GW
57.07286706,GW
55.64277983,GW
54.25323051,GW
53.12717757,GW
54.52798743,GW
56.26661316,GW
53.70371668,GW
54.18116312,GW
55.94906623,GW
58.01875153,GW
59.1943508,GW
59.90376415,GW
61.14017027,GW
60.73253911,GW
61.17845607,GW
61.47122984,GW
63.76162151,GW
68.64643915,GW
67.67352941,GW
66.41460223,GW
