Demand,Unit
95.74174188,GW
91.13667566,GW
88.06983328,GW
87.62661624,GW
87.71169196,GW
87.980641,GW
87.62936062,GW
88.20019123,GW
89.32950277,GW
90.39294923,GW
92.56786876,GW
90.16104929,GW
86.01978294,GW
83.42634576,GW
83.85584091,GW
90.04304104,GW
96.00794654,GW
98.36125065,GW
96.68718009,GW
93.54623951,GW
94.93901133,GW
96.23847429,GW
92.7380202,GW
89.89210025,GW
88.53637753,GW
84.79853475,GW
83.2726606,GW
85.15804826,GW
88.72848399,GW
91.91196243,GW
94.44502329,GW
96.70090198,GW
98.35987846,GW
99.13790961,GW
100.7776754,GW
98.04427499,GW
94.84981904,GW
91.42620753,GW
90.88556507,GW
96.03264595,GW
101.2922463,GW
101.5021912,GW
97.34034205,GW
92.96031481,GW
93.9331968,GW
95.42064966,GW
91.44541818,GW
88.13158178,GW
86.05820423,GW
81.50253681,GW
79.17530429,GW
79.76671775,GW
81.63563914,GW
83.68431729,GW
86.04036577,GW
88.93705672,GW
91.15039755,GW
91.97371094,GW
93.99220093,GW
91.73220567,GW
88.2660563,GW
84.87263295,GW
83.57454217,GW
86.95149926,GW
91.1929354,GW
91.11334844,GW
87.16007198,GW
83.09153165,GW
84.14262841,GW
86.07055393,GW
82.69496904,GW
79.11767236,GW
76.66968721,GW
72.15106889,GW
69.50137197,GW
69.39159685,GW
70.75829708,GW
72.12774168,GW
73.92256487,GW
76.98117411,GW
80.22228449,GW
82.5001182,GW
85.87021434,GW
83.5457262,GW
79.83807157,GW
76.99215162,GW
76.58049493,GW
82.13786031,GW
89.49142107,GW
91.85570268,GW
89.50925952,GW
85.93059066,GW
86.95012707,GW
88.82179284,GW
85.9127522,GW
83.82976932,GW
82.63184834,GW
78.94889311,GW
78.06520341,GW
82.0884615,GW
90.90614791,GW
100.5924299,GW
104.4331869,GW
104.9065921,GW
104.964224,GW
105.2235678,GW
105.4005801,GW
103.4918653,GW
101.2167759,GW
98.16091106,GW
98.33792344,GW
103.5179368,GW
109.5651737,GW
109.8986156,GW
104.6458762,GW
98.60275591,GW
98.79349018,GW
99.72108993,GW
95.9640365,GW
93.02755207,GW
91.67731812,GW
87.87498244,GW
86.82525787,GW
90.5329125,GW
98.92384813,GW
108.2492445,GW
111.7359767,GW
111.7483264,GW
111.2653158,GW
111.375091,GW
111.1102585,GW
108.8200751,GW
106.5669408,GW
103.3052476,GW
102.952595,GW
107.2996897,GW
112.4961694,GW
112.1243061,GW
105.994738,GW
99.52761128,GW
99.13104867,GW
99.73892839,GW
96.03676251,GW
92.78879119,GW
91.10374312,GW
87.32610685,GW
86.3861574,GW
90.06499606,GW
98.13346728,GW
107.2612684,GW
111.1075141,GW
110.5243338,GW
109.502053,GW
109.080791,GW
108.4523284,GW
106.0084598,GW
103.4918653,GW
100.5293092,GW
100.0065052,GW
104.0723012,GW
109.6859263,GW
109.4814702,GW
103.4877487,GW
98.09230161,GW
97.3334811,GW
97.83844665,GW
93.81930512,GW
90.49311902,GW
88.74769464,GW
84.45960407,GW
83.07369319,GW
86.21875034,GW
94.3819026,GW
103.0047382,GW
105.5460322,GW
105.1549583,GW
104.4523975,GW
104.1285609,GW
103.6290842,GW
101.6942977,GW
99.15574807,GW
95.99971341,GW
95.12837341,GW
99.46586278,GW
104.9120809,GW
104.4647472,GW
98.8277949,GW
93.44881409,GW
92.95070949,GW
93.78911696,GW
89.40360097,GW
85.89765812,GW
83.98071011,GW
79.99450112,GW
78.84049018,GW
81.94849823,GW
89.57924116,GW
98.46965358,GW
101.1344446,GW
100.3975791,GW
99.77734968,GW
99.81851535,GW
99.36843736,GW
96.83674869,GW
94.51088836,GW
91.168236,GW
89.82486299,GW
92.94110417,GW
97.39934617,GW
96.34138847,GW
91.12295377,GW
86.16660716,GW
85.97998946,GW
86.66471176,GW
81.70973735,GW
77.24189002,GW
74.43439136,GW
69.89656239,GW
67.37173467,GW
68.11271672,GW
70.78162429,GW
73.96647492,GW
77.12525395,GW
80.04389992,GW
81.24868185,GW
81.89223848,GW
83.75429893,GW
81.30082503,GW
78.33689683,GW
75.33043077,GW
74.45634638,GW
78.33552464,GW
84.05755269,GW
84.83146728,GW
81.28710314,GW
77.75097213,GW
79.58010004,GW
82.27370702,GW
78.94477655,GW
75.50744314,GW
73.11022899,GW
68.71510768,GW
66.45236805,GW
66.65133545,GW
68.44204207,GW
70.51541963,GW
73.06083019,GW
77.15818649,GW
79.90393664,GW
81.12244046,GW
83.39204104,GW
80.11525375,GW
75.94517143,GW
72.7356214,GW
72.76718175,GW
78.55919144,GW
86.96659334,GW
89.42006724,GW
87.17928263,GW
84.47469815,GW
85.37485412,GW
87.33159561,GW
84.32924611,GW
81.52037527,GW
80.18111882,GW
76.68752567,GW
75.91361108,GW
80.32931523,GW
89.42418381,GW
98.84974993,GW
102.3996028,GW
102.2074964,GW
101.1961931,GW
100.7721867,GW
99.81028221,GW
97.18116812,GW
94.64673507,GW
91.51265544,GW
91.16411944,GW
95.5894289,GW
102.524472,GW
102.4092081,GW
96.80381615,GW
91.03376148,GW
91.22312356,GW
92.18091147,GW
88.25507879,GW
84.568007,GW
82.84590982,GW
78.99417535,GW
78.01168804,GW
81.50939775,GW
89.92640497,GW
99.32864388,GW
101.8822876,GW
101.0726961,GW
99.97494489,GW
99.49467875,GW
98.63157188,GW
96.46762985,GW
94.17607425,GW
91.26703361,GW
90.77853433,GW
94.62340786,GW
100.6624116,GW
100.752976,GW
94.95547759,GW
89.52984236,GW
89.44065007,GW
90.46567524,GW
86.35596924,GW
82.92961335,GW
81.28573095,GW
77.69882895,GW
76.66145408,GW
80.25247265,GW
88.32780481,GW
97.58870825,GW
100.854518,GW
100.9835038,GW
100.7392542,GW
100.4799104,GW
99.45900184,GW
97.03846047,GW
94.68378418,GW
91.69790095,GW
91.30682709,GW
95.74723064,GW
102.3968584,GW
102.4284188,GW
96.50742333,GW
90.645432,GW
90.20633153,GW
91.32329336,GW
87.48665296,GW
84.34982895,GW
82.60166018,GW
78.78148606,GW
77.31736041,GW
80.50083885,GW
88.67496862,GW
97.50226035,GW
100.1794011,GW
99.99415554,GW
99.82674848,GW
100.3125034,GW
100.0490431,GW
98.16228325,GW
96.30571155,GW
93.44332534,GW
92.6008013,GW
96.42234762,GW
101.6586208,GW
101.1220949,GW
95.22579882,GW
89.31852525,GW
89.03722651,GW
89.91817184,GW
86.09662552,GW
82.73476252,GW
80.97836062,GW
77.32284917,GW
76.29507962,GW
79.54716751,GW
87.63896594,GW
96.67208601,GW
99.98455022,GW
100.1917508,GW
100.4497223,GW
100.9711541,GW
100.7955139,GW
98.9773635,GW
97.10158116,GW
94.36131977,GW
93.48586319,GW
96.60073218,GW
101.8905207,GW
101.2963629,GW
96.19044768,GW
91.33152649,GW
91.63066369,GW
93.43097563,GW
89.05918154,GW
85.5642162,GW
83.36322507,GW
79.44699771,GW
77.74136681,GW
79.14374395,GW
82.02534081,GW
85.97038414,GW
90.0855789,GW
93.25670763,GW
94.10472043,GW
93.90163646,GW
95.0295758,GW
91.64575777,GW
87.62387186,GW
84.20300473,GW
83.52514337,GW
88.00396821,GW
95.85975013,GW
96.73795108,GW
93.57093891,GW
89.90856652,GW
92.07250854,GW
94.74690487,GW
91.68417906,GW
88.87393602,GW
86.62766266,GW
82.16804847,GW
79.6857586,GW
79.90668102,GW
81.36943448,GW
83.06546006,GW
85.36799317,GW
88.73671713,GW
91.53735484,GW
92.74625333,GW
94.9417557,GW
91.29447739,GW
86.96522115,GW
83.7337161,GW
83.07918195,GW
87.68013161,GW
96.03539032,GW
98.55061273,GW
95.9393371,GW
92.07936949,GW
92.81486278,GW
94.4436511,GW
91.36034246,GW
88.76141653,GW
87.61701092,GW
84.0699024,GW
83.19170145,GW
87.41255476,GW
95.90777675,GW
104.8585655,GW
108.3507864,GW
109.1370507,GW
109.5788956,GW
110.4049533,GW
110.7150681,GW
109.226243,GW
107.4231867,GW
104.5758946,GW
103.896661,GW
106.866078,GW
112.8447054,GW
112.8035397,GW
106.3707177,GW
100.1231413,GW
100.3358306,GW
101.2277534,GW
97.53107631,GW
94.98154919,GW
93.58740518,GW
90.0471576,GW
89.04545965,GW
92.65843324,GW
101.2812688,GW
109.8162843,GW
112.5400794,GW
112.9078261,GW
112.7953066,GW
113.0491615,GW
112.4261877,GW
110.3610433,GW
108.0900705,GW
105.1316311,GW
104.6842975,GW
108.1943569,GW
115.281713,GW
115.3379727,GW
109.1068626,GW
102.8016542,GW
102.6438525,GW
103.3354357,GW
99.51800596,GW
97.6326183,GW
96.13693231,GW
92.06015884,GW
91.06532183,GW
94.68515637,GW
102.5409383,GW
110.1826587,GW
113.4169082,GW
113.9877388,GW
114.0083216,GW
114.0481151,GW
113.6762519,GW
111.7565595,GW
109.7037648,GW
106.583407,GW
105.7367664,GW
108.5332876,GW
114.752048,GW
114.4954487,GW
108.3315758,GW
102.1841692,GW
102.0277396,GW
102.7152063,GW
99.29159478,GW
97.55165915,GW
96.21789146,GW
92.4018339,GW
91.04885556,GW
94.74141611,GW
103.1103967,GW
111.6275737,GW
114.2251275,GW
114.381557,GW
114.0741867,GW
113.8203317,GW
113.1342372,GW
110.7370231,GW
108.5113326,GW
105.7395108,GW
105.1467252,GW
108.4633059,GW
115.7798176,GW
115.9307584,GW
109.9823191,GW
104.027019,GW
103.9899699,GW
104.8297495,GW
101.333412,GW
99.73343963,GW
98.26382523,GW
94.47932802,GW
93.2114254,GW
96.83949307,GW
104.8667986,GW
113.4745401,GW
116.4370961,GW
116.9173623,GW
116.8020984,GW
116.5647097,GW
115.7811898,GW
112.7555131,GW
109.6378997,GW
106.2074273,GW
104.9697128,GW
108.6389461,GW
115.6192715,GW
115.2515248,GW
109.8711718,GW
104.7638844,GW
105.5254493,GW
106.4804929,GW
102.1279094,GW
99.62778108,GW
97.45423373,GW
92.89444974,GW
90.63994324,GW
91.45639569,GW
93.91261397,GW
96.99317823,GW
100.4071844,GW
103.7663031,GW
104.8256329,GW
104.6115715,GW
105.6777623,GW
102.4723288,GW
98.52316895,GW
94.88412377,GW
