region,group,scenario,2022,2030,2040,2050
DEU,0,high,159291613.3333333,159291613.3333333,159291613.3333333,159291613.3333333
DEU,1,high,98722523.33333333,98722523.33333333,98722523.33333333,98722523.33333333
DEU,2,high,111279700.0,111279700.0,111279700.0,111279700.0
DEU,3,high,81521526.66666667,81521526.66666667,81521526.66666667,81521526.66666667
DEU,4,high,150429580.0,150429580.0,150429580.0,150429580.0
DEU,5,high,96094069.99999999,96094069.99999999,96094069.99999999,96094069.99999999
DEU,6,high,98356899.99999999,98356899.99999999,98356899.99999999,98356899.99999999
DEU,7,high,160940280.0,160940280.0,160940280.0,160940280.0
DEU,8,high,126056806.66666666,126056806.66666666,126056806.66666666,126056806.66666666
DEU,9,high,254559530.0,254559530.0,254559530.0,254559530.0
