region,group,scenario,2022,2030,2040,2050
ZAF,0,high,38196000,38196000,38196000,38196000
ZAF,1,high,76188000,76188000,76188000,76188000
ZAF,2,high,114389000,114389000,114389000,114389000
ZAF,3,high,152711000,152711000,152711000,152711000
ZAF,4,high,190948000,190948000,190948000,190948000
ZAF,5,high,188491000,188491000,188491000,188491000
