region,group,scenario,2022,2030,2040,2050
DEU,0,high,2341.671929,1270.858358,985.0816395000002,699.2980168000001
DEU,1,high,2341.671929,1270.8583579999997,985.0816394999999,699.2980167999999
DEU,2,high,2341.6719289999996,1270.8583579999997,985.0816394999998,699.2980168
DEU,3,high,2341.6719289999996,1270.8583579999997,985.0816395,699.2980168
DEU,4,high,2341.6719289999996,1270.858358,985.0816395000002,699.2980167999999
DEU,5,high,2341.671929,1270.8583579999997,985.0816395000002,699.2980168000001
DEU,6,high,2341.6719290000005,1270.8583580000002,985.0816395000002,699.2980168000003
DEU,7,high,2341.6719290000005,1270.858358,985.0816395000003,699.2980168000001
DEU,8,high,2341.6719290000005,1270.858358,985.0816395,699.2980168
DEU,9,high,2341.6719289999996,1270.8583579999995,985.0816394999998,699.2980167999999
