region,group,scenario,2022,2030,2040,2050
AUS,0,high,1977.857143,979.5731418,774.7440147000001,567.5222781
AUS,1,high,1977.857143,979.5731418,774.7440146999999,567.5222781
AUS,2,high,1977.8571430000002,979.5731418,774.7440147000001,567.5222781
AUS,3,high,1977.857143,979.5731418000001,774.7440147,567.5222781
AUS,4,high,1977.857143,979.5731417999999,774.7440146999999,567.5222781
AUS,5,high,1977.8571429999997,979.5731418000001,774.7440147,567.5222781
AUS,6,high,1977.857143,979.5731417999998,774.7440147,567.5222780999999
AUS,7,high,1977.857143,979.5731417999999,774.7440147,567.5222781
AUS,8,high,1977.8571430000002,979.5731418000004,774.7440147,567.5222781
AUS,9,high,1977.8571429999997,979.5731417999999,774.7440147,567.5222781
