region,group,scenario,2022,2030,2040,2050
AUS,0,high,0.07698688261409384,0.03812928691367294,0.030156438106158784,0.02209045843358325
AUS,1,high,0.07826599740357695,0.03876279398849624,0.03065747860381805,0.02245748501172978
AUS,2,high,0.07970058035915391,0.039473299768897595,0.0312194173476297,0.02286912130705218
AUS,3,high,0.08202531276748533,0.04062466979435689,0.03213003545049966,0.023536175263443416
AUS,4,high,0.0841731127787073,0.04168841052622729,0.032971347579225894,0.02415246060007408
AUS,5,high,0.08682504713221169,0.04300183383176201,0.03401013355783829,0.024913401212527872
AUS,6,high,0.08948220721409525,0.04431784528331517,0.03505096650009,0.02567584128473879
AUS,7,high,0.09259072718218979,0.04585740170789851,0.03626860107417362,0.026567793638339117
AUS,8,high,0.09818099839010103,0.04862609486148347,0.03845835940637779,0.028171854610261962
AUS,9,high,0.10982818746491264,0.05439459722056929,0.04302066566587645,0.03151387519079672
