region,group,scenario,2022,2030,2040,2050
JPN,0,high,4082.1428569999994,1341.42112,1079.2609190000003,812.0734845999999
JPN,1,high,4082.1428570000003,1341.4211200000002,1079.260919,812.0734846000001
JPN,2,high,4082.142857,1341.4211199999997,1079.260919,812.0734846
JPN,3,high,4082.1428569999994,1341.42112,1079.2609190000003,812.0734846
JPN,4,high,4082.1428570000007,1341.42112,1079.2609190000003,812.0734846
JPN,5,high,4082.142857,1341.4211199999997,1079.2609190000003,812.0734846000001
JPN,6,high,4082.1428569999994,1341.4211199999997,1079.260919,812.0734846
JPN,7,high,4082.142856999999,1341.42112,1079.260919,812.0734845999999
JPN,8,high,4082.1428569999994,1341.4211199999997,1079.2609189999998,812.0734846
JPN,9,high,4082.142857,1341.42112,1079.2609190000003,812.0734846
