region,group,scenario,2022,2030,2040,2050
COL,0,high,40761000,40761000,40761000,40761000
COL,1,high,16908000,16908000,16908000,16908000
COL,2,high,7838000,7838000,7838000,7838000
COL,3,high,10477000,10477000,10477000,10477000
COL,4,high,15547000,15547000,15547000,15547000
COL,5,high,12880000,12880000,12880000,12880000
COL,6,high,14091000,14091000,14091000,14091000
COL,7,high,9394000,9394000,9394000,9394000
COL,8,high,9891000,9891000,9891000,9891000
COL,9,high,19131000,19131000,19131000,19131000
