region,group,scenario,2022,2030,2040,2050
USA,0,high,5193.124934999999,2818.3854280000005,2184.629834,1550.8283030000002
USA,1,high,5193.124935000001,2818.385428,2184.629834,1550.8283029999996
USA,2,high,5193.124934999999,2818.385428,2184.629834,1550.8283029999996
USA,3,high,5193.124935,2818.3854280000005,2184.629834,1550.828303
USA,4,high,5193.124935000001,2818.385428,2184.629834,1550.828303
USA,5,high,5193.124935000001,2818.385428,2184.6298340000003,1550.8283030000002
USA,6,high,5193.124935,2818.385428,2184.629834,1550.8283030000002
USA,7,high,5193.124935,2818.3854280000005,2184.6298339999994,1550.828303
USA,8,high,5193.124934999999,2818.385428,2184.629834,1550.8283030000005
USA,9,high,5193.124935,2818.385428,2184.629834,1550.8283030000002
