region,group,scenario,2022,2030,2040,2050
KEN,0,high,7423.287839,3763.366885,3528.156455,3292.946024
KEN,1,high,7624.449889,3865.34954,3623.765193,3382.180847
KEN,2,high,8232.389781,4173.555406,3912.708193,3651.86098
KEN,3,high,8473.597311,4295.839823,4027.349834,3758.859845
KEN,4,high,9675.790033,4905.312658,4598.730616,4292.148575
KEN,5,high,8915.996555,4520.121934,4237.614313,3955.106692
KEN,6,high,10139.66055,5140.480011,4819.20001,4497.920009
KEN,7,high,10632.50809,5390.337773,5053.441662,4716.545551
KEN,8,high,10907.97921,5529.992724,5184.368178,4838.743633
KEN,9,high,9542.594042,4837.786598,4535.424935,4233.063273
