region,group,scenario,2022,2030,2040,2050
RUS,0,high,3664.285714,1325.379681,1065.551582,800.8031871000001
RUS,1,high,3664.285714,1325.379681,1065.551582,800.8031871
RUS,2,high,3664.2857140000006,1325.3796810000001,1065.551582,800.8031871000001
RUS,3,high,3664.285714,1325.3796809999997,1065.551582,800.8031870999998
RUS,4,high,3664.2857140000006,1325.379681,1065.551582,800.8031871000002
RUS,5,high,3664.2857140000006,1325.3796810000001,1065.551582,800.8031871000002
RUS,6,high,3664.285714,1325.379681,1065.551582,800.8031871000001
RUS,7,high,3664.2857140000006,1325.379681,1065.5515820000003,800.8031870999998
RUS,8,high,3664.2857139999996,1325.379681,1065.551582,800.8031871
RUS,9,high,3664.2857139999996,1325.379681,1065.551582,800.8031871
