region,group,scenario,2022,2030,2040,2050
CHL,0,high,1689.660378,1543.245616,1342.769809,1142.296276
CHL,1,high,1712.872559,1564.446384,1361.216484,1157.98889
CHL,2,high,1776.02134,1622.123109,1411.400697,1200.680675
CHL,3,high,1802.824041,1646.603266,1432.700751,1218.800663
CHL,4,high,1830.721791,1672.083582,1454.871039,1237.660959
CHL,5,high,1834.035913,1675.110525,1457.504765,1239.901474
CHL,6,high,1834.075648,1675.146816,1457.536343,1239.928337
CHL,7,high,1834.075648,1675.146816,1457.536343,1239.928337
CHL,8,high,1834.075648,1675.146816,1457.536343,1239.928337
CHL,9,high,1834.075648,1675.146816,1457.536343,1239.928337
