region,group,scenario,2022,2030,2040,2050
USA,0,high,1255033000.0,1255033000.0,1255033000.0,1255033000.0
USA,1,high,1472959500.0,1472959500.0,1472959500.0,1472959500.0
USA,2,high,1707173000.0,1707173000.0,1707173000.0,1707173000.0
USA,3,high,1863765000.0,1863765000.0,1863765000.0,1863765000.0
USA,4,high,1067581000.0,1067581000.0,1067581000.0,1067581000.0
USA,5,high,1625288000.0,1625288000.0,1625288000.0,1625288000.0
USA,6,high,1363089000.0,1363089000.0,1363089000.0,1363089000.0
USA,7,high,1428896000.0,1428896000.0,1428896000.0,1428896000.0
USA,8,high,1641111500.0,1641111500.0,1641111500.0,1641111500.0
USA,9,high,2231733000.0,2231733000.0,2231733000.0,2231733000.0
