Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,21,21,425
1,RE_PV_Openfield_Lim,21,21,21
2,RE_PV_Rooftop_Lim,21,21,21
3,RE_WIND_Onshore_Lim_0,21,21,21
4,RE_WIND_Onshore_Lim_1,21,21,21
5,RE_WIND_Onshore_Lim_2,21,21,21
6,RE_WIND_Onshore_Lim_3,21,21,21
7,RE_WIND_Onshore_Lim_4,21,21,21
8,RE_WIND_Onshore_Lim_5,21,21,21
9,RE_WIND_Onshore_Lim_6,21,21,21
10,RE_WIND_Onshore_Lim_7,21,21,21
11,RE_WIND_Onshore_Lim_8,21,21,21
12,RE_WIND_Onshore_Lim_9,21,21,21
13,RE_WIND_Offshore_Lim_0,21,21,21
14,RE_WIND_Offshore_Lim_1,21,21,21
15,RE_WIND_Offshore_Lim_2,21,21,21
16,RE_WIND_Offshore_Lim_3,21,21,21
17,RE_WIND_Offshore_Lim_4,21,21,21
18,RE_WIND_Offshore_Lim_5,21,21,21
19,RE_WIND_Offshore_Lim_6,21,21,21
20,RE_WIND_Offshore_Lim_7,21,21,21
21,RE_WIND_Offshore_Lim_8,21,21,21
22,RE_WIND_Offshore_Lim_9,21,21,21
23,HYDRO,21,21,21
24,PP_CO2,21,21,21
25,BESS,21,21,21
26,EL_to_HTH,21,21,21
27,EL_to_NH3,21,21,21
28,NH3_Storage,21,21,21
29,NH3_to_EL,21,21,21
30,NH3_to_HTH,21,21,21
31,FF_to_HTH,21,21,21
32,EL_Demand,21,21,21
33,HTH_Demand,21,21,21
