region,group,scenario,2022,2030,2040,2050
CHN,0,high,1294633.8213411462,1294633.8213411462,1294633.8213411462,1294633.8213411462
CHN,1,high,1255789.3756768915,1255789.3756768915,1255789.3756768915,1255789.3756768915
CHN,2,high,8847426.071839608,8847426.071839608,8847426.071839608,8847426.071839608
CHN,3,high,21107424.315739498,21107424.315739498,21107424.315739498,21107424.315739498
CHN,4,high,31081868.56591113,31081868.56591113,31081868.56591113,31081868.56591113
CHN,5,high,68576759.98402184,68576759.98402184,68576759.98402184,68576759.98402184
CHN,6,high,141284921.72116902,141284921.72116902,141284921.72116902,141284921.72116902
CHN,7,high,150352486.7924945,150352486.7924945,150352486.7924945,150352486.7924945
CHN,8,high,385856471.268668,385856471.268668,385856471.268668,385856471.268668
CHN,9,high,402620297.6654817,402620297.6654817,402620297.6654817,402620297.6654817
