region,group,scenario,2022,2030,2040,2050
CHN,0,high,0.06986013287062787,0.037913557388212525,0.02938839272250631,0.020862451956054982
CHN,1,high,0.07483684942023376,0.040614454462910954,0.03148197162678975,0.022348657401832173
CHN,2,high,0.07767953720853961,0.04215719997698404,0.03267781855231724,0.02319757415839546
CHN,3,high,0.08149796350445655,0.04422948524977341,0.03428413401372762,0.02433787738819115
CHN,4,high,0.08482063332313003,0.04603272019474108,0.035681897251585624,0.025330132006232194
CHN,5,high,0.08953526650954882,0.04859138289022576,0.03766522430711147,0.026738071045286374
CHN,6,high,0.09796008723655986,0.05316358896819529,0.04120933351458653,0.029253989787970794
CHN,7,high,0.10837800852833752,0.05881746393996213,0.045591889769408894,0.03236511158950335
CHN,8,high,0.11867275044929528,0.06440448865032572,0.049922627575336075,0.03543944812309734
CHN,9,high,0.13958523965901626,0.07575383522616677,0.05871998338395407,0.041684580840311715
