Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,25,25,1640
1,RE_PV_Openfield_Lim,25,25,25
2,RE_PV_Rooftop_Lim,25,25,25
3,RE_WIND_Onshore_Lim_0,25,25,25
4,RE_WIND_Onshore_Lim_1,25,25,25
5,RE_WIND_Onshore_Lim_2,25,25,25
6,RE_WIND_Onshore_Lim_3,25,25,25
7,RE_WIND_Onshore_Lim_4,25,25,25
8,RE_WIND_Onshore_Lim_5,25,25,25
9,RE_WIND_Onshore_Lim_6,25,25,25
10,RE_WIND_Onshore_Lim_7,25,25,25
11,RE_WIND_Onshore_Lim_8,25,25,25
12,RE_WIND_Onshore_Lim_9,25,25,25
13,RE_WIND_Offshore_Lim_0,25,25,25
14,RE_WIND_Offshore_Lim_1,25,25,25
15,RE_WIND_Offshore_Lim_2,25,25,25
16,RE_WIND_Offshore_Lim_3,25,25,25
17,RE_WIND_Offshore_Lim_4,25,25,25
18,RE_WIND_Offshore_Lim_5,25,25,25
19,RE_WIND_Offshore_Lim_6,25,25,25
20,RE_WIND_Offshore_Lim_7,25,25,25
21,RE_WIND_Offshore_Lim_8,25,25,25
22,RE_WIND_Offshore_Lim_9,25,25,25
23,HYDRO,25,25,25
24,PP_CO2,25,25,25
25,BESS,25,25,25
26,EL_to_HTH,25,25,25
27,EL_to_NH3,25,25,25
28,NH3_Storage,25,25,25
29,NH3_to_EL,25,25,25
30,NH3_to_HTH,25,25,25
31,FF_to_HTH,25,25,25
32,EL_Demand,25,25,25
33,HTH_Demand,25,25,25
34,RE_PV_Openfield_Lim,24,24,24
35,RE_PV_Rooftop_Lim,24,24,24
36,RE_WIND_Onshore_Lim_0,24,24,24
37,RE_WIND_Onshore_Lim_1,24,24,24
38,RE_WIND_Onshore_Lim_2,24,24,24
39,RE_WIND_Onshore_Lim_3,24,24,24
40,RE_WIND_Onshore_Lim_4,24,24,24
41,RE_WIND_Onshore_Lim_5,24,24,24
42,RE_WIND_Onshore_Lim_6,24,24,24
43,RE_WIND_Onshore_Lim_7,24,24,24
44,RE_WIND_Onshore_Lim_8,24,24,24
45,RE_WIND_Onshore_Lim_9,24,24,24
46,RE_WIND_Offshore_Lim_0,24,24,24
47,RE_WIND_Offshore_Lim_1,24,24,24
48,RE_WIND_Offshore_Lim_2,24,24,24
49,RE_WIND_Offshore_Lim_3,24,24,24
50,RE_WIND_Offshore_Lim_4,24,24,24
51,RE_WIND_Offshore_Lim_5,24,24,24
52,RE_WIND_Offshore_Lim_6,24,24,24
53,RE_WIND_Offshore_Lim_7,24,24,24
54,RE_WIND_Offshore_Lim_8,24,24,24
55,RE_WIND_Offshore_Lim_9,24,24,24
56,HYDRO,24,24,24
57,PP_CO2,24,24,24
58,BESS,24,24,24
59,EL_to_HTH,24,24,24
60,EL_to_NH3,24,24,24
61,NH3_Storage,24,24,24
62,NH3_to_EL,24,24,24
63,NH3_to_HTH,24,24,24
64,FF_to_HTH,24,24,24
65,EL_Demand,24,24,24
66,HTH_Demand,24,24,24
67,RE_PV_Openfield_Lim,14,14,14
68,RE_PV_Rooftop_Lim,14,14,14
69,RE_WIND_Onshore_Lim,14,14,14
70,RE_WIND_Offshore_Lim,14,14,14
71,PP_CO2,14,14,14
72,BESS,14,14,14
73,EL_to_HTH,14,14,14
74,EL_to_NH3,14,14,14
75,NH3_Storage,14,14,14
76,NH3_to_EL,14,14,14
77,NH3_to_HTH,14,14,14
78,FF_to_HTH,14,14,14
79,EL_Demand,14,14,14
80,HTH_Demand,14,14,14
81,RE_PV_Openfield_Lim,29,29,29
82,RE_PV_Rooftop_Lim,29,29,29
83,RE_WIND_Onshore_Lim_0,29,29,29
84,RE_WIND_Onshore_Lim_1,29,29,29
85,RE_WIND_Onshore_Lim_2,29,29,29
86,RE_WIND_Onshore_Lim_3,29,29,29
87,RE_WIND_Onshore_Lim_4,29,29,29
88,RE_WIND_Onshore_Lim_5,29,29,29
89,RE_WIND_Onshore_Lim_6,29,29,29
90,RE_WIND_Onshore_Lim_7,29,29,29
91,RE_WIND_Onshore_Lim_8,29,29,29
92,RE_WIND_Onshore_Lim_9,29,29,29
93,RE_WIND_Offshore_Lim_0,29,29,29
94,RE_WIND_Offshore_Lim_1,29,29,29
95,RE_WIND_Offshore_Lim_2,29,29,29
96,RE_WIND_Offshore_Lim_3,29,29,29
97,RE_WIND_Offshore_Lim_4,29,29,29
98,RE_WIND_Offshore_Lim_5,29,29,29
99,RE_WIND_Offshore_Lim_6,29,29,29
100,RE_WIND_Offshore_Lim_7,29,29,29
101,RE_WIND_Offshore_Lim_8,29,29,29
102,RE_WIND_Offshore_Lim_9,29,29,29
103,HYDRO,29,29,29
104,PP_CO2,29,29,29
105,BESS,29,29,29
106,EL_to_HTH,29,29,29
107,EL_to_NH3,29,29,29
108,NH3_Storage,29,29,29
109,NH3_to_EL,29,29,29
110,NH3_to_HTH,29,29,29
111,FF_to_HTH,29,29,29
112,EL_Demand,29,29,29
113,HTH_Demand,29,29,29
114,EL_Transport,25,24,0
115,NH3_Transport,25,24,0
116,EL_Transport,25,14,0
117,NH3_Transport,25,14,0
118,EL_Transport,25,29,0
119,NH3_Transport,25,29,0
120,EL_Transport,24,14,0
121,NH3_Transport,24,14,0
122,EL_Transport,24,29,0
123,NH3_Transport,24,29,0
124,EL_Transport,14,29,0
125,NH3_Transport,14,29,0
