Demand,Unit
174.549476,GW
175.8904228,GW
175.2206192,GW
163.9585416,GW
171.4643606,GW
170.6887281,GW
168.5587527,GW
169.8233418,GW
169.1789908,GW
173.1870955,GW
168.444886,GW
160.7434844,GW
152.4848061,GW
146.3681597,GW
139.5709929,GW
131.1247696,GW
129.3966764,GW
129.6337868,GW
128.3959898,GW
126.124016,GW
124.9009547,GW
131.0711853,GW
141.6621197,GW
159.0609377,GW
170.8159908,GW
173.9506716,GW
174.4235529,GW
163.7616193,GW
170.8896691,GW
169.8581716,GW
167.3490874,GW
168.2010775,GW
167.5312739,GW
173.0745685,GW
170.419467,GW
163.4561889,GW
155.8083715,GW
150.6696384,GW
144.709726,GW
136.5608956,GW
134.5059381,GW
133.9687557,GW
131.9780994,GW
129.5159014,GW
127.0443261,GW
129.5574292,GW
134.8743301,GW
145.1343815,GW
151.202802,GW
151.8123233,GW
150.7513544,GW
145.6246777,GW
146.0587105,GW
144.6454249,GW
142.8382948,GW
143.5054192,GW
147.0272464,GW
158.3522855,GW
160.3174893,GW
156.4701375,GW
150.3896605,GW
144.1377138,GW
138.6801541,GW
131.4047475,GW
129.3712238,GW
128.9345119,GW
127.1514947,GW
124.1199637,GW
120.5740235,GW
121.0522632,GW
124.1614915,GW
130.1267623,GW
134.7872556,GW
135.3967769,GW
134.3706378,GW
133.7450413,GW
132.6505822,GW
131.611047,GW
132.0651739,GW
135.5186812,GW
143.2267809,GW
153.8927332,GW
155.7333535,GW
151.577892,GW
144.658821,GW
135.9553931,GW
129.9285004,GW
122.7254326,GW
121.9511396,GW
122.8835062,GW
122.0837608,GW
120.7468328,GW
121.8252166,GW
131.4596714,GW
145.8296376,GW
165.5861643,GW
177.3157648,GW
179.2474783,GW
178.5696371,GW
167.1481463,GW
174.7088892,GW
173.8756536,GW
171.4174744,GW
171.9734114,GW
169.9157747,GW
173.7524097,GW
170.5855783,GW
162.8614033,GW
154.8505524,GW
148.9093945,GW
141.7076663,GW
132.473754,GW
130.4723809,GW
130.5661534,GW
129.5909194,GW
127.8909579,GW
127.4408499,GW
134.7952933,GW
144.0292056,GW
158.2223437,GW
165.7362003,GW
165.8219352,GW
165.1106038,GW
154.2477292,GW
162.9042707,GW
162.8922143,GW
161.2605727,GW
161.9799418,GW
160.5144115,GW
166.8346782,GW
164.2586136,GW
157.1546767,GW
149.5751793,GW
144.5583504,GW
137.7343914,GW
129.4475814,GW
127.6672435,GW
128.3196322,GW
127.3001911,GW
125.5493245,GW
124.8647853,GW
132.4871501,GW
143.4049486,GW
160.4849402,GW
171.3330791,GW
174.1033868,GW
175.3572591,GW
165.7763885,GW
174.6352108,GW
174.3659498,GW
172.5949891,GW
174.0471233,GW
173.4697526,GW
178.4597893,GW
176.7276772,GW
170.0363394,GW
161.563324,GW
154.5169902,GW
146.6307227,GW
137.2976795,GW
135.0471394,GW
134.9533669,GW
133.8857,GW
132.5742246,GW
133.2091984,GW
142.6788815,GW
150.7553732,GW
163.6316774,GW
171.0115734,GW
171.2660988,GW
169.7831536,GW
158.5237553,GW
165.9987633,GW
165.3289597,GW
163.1574565,GW
164.6993444,GW
164.3898951,GW
173.3974138,GW
173.8957477,GW
167.3584646,GW
159.363689,GW
152.464712,GW
145.4853586,GW
136.2608235,GW
133.7905879,GW
133.6901174,GW
132.3598874,GW
130.8689046,GW
131.5721984,GW
140.8101295,GW
150.1257579,GW
163.2378329,GW
171.1750055,GW
171.4482853,GW
170.6096912,GW
160.1607552,GW
167.9773631,GW
167.5018026,GW
165.5834851,GW
166.525229,GW
165.031567,GW
170.8159908,GW
168.6337707,GW
161.3128174,GW
153.2269485,GW
148.1417996,GW
141.8014388,GW
133.57893,GW
130.9720544,GW
130.7577172,GW
128.9358515,GW
126.1052615,GW
123.0080897,GW
123.8908908,GW
128.7121371,GW
137.5455068,GW
142.984312,GW
143.8617547,GW
