Demand,Unit
4.379624181,GW
4.559018945,GW
4.649912293,GW
4.657088083,GW
4.604465619,GW
4.530315783,GW
4.468125598,GW
4.451382087,GW
4.484869109,GW
4.561410876,GW
4.779076523,GW
5.537318394,GW
6.278816753,GW
6.352966589,GW
5.61625209,GW
4.566194736,GW
3.917981654,GW
3.671612844,GW
3.49700194,GW
3.434811755,GW
3.49221808,GW
3.659653193,GW
3.901238143,GW
4.164350464,GW
4.401151553,GW
4.570978596,GW
4.654696153,GW
4.654696153,GW
4.594897898,GW
4.511180342,GW
4.444206296,GW
4.417895064,GW
4.444206296,GW
4.511180342,GW
4.752765291,GW
5.527750673,GW
6.250113591,GW
6.288384474,GW
5.530142603,GW
4.470517528,GW
3.819912516,GW
3.571151776,GW
3.391757012,GW
3.322391036,GW
3.377405431,GW
3.540056684,GW
3.776857773,GW
4.037578164,GW
4.269595392,GW
4.437030506,GW
4.518356132,GW
4.518356132,GW
4.456165947,GW
4.37244839,GW
4.303082415,GW
4.279163113,GW
4.305474345,GW
4.374840321,GW
4.62120913,GW
5.398586443,GW
6.123341291,GW
6.161612174,GW
5.405762233,GW
4.350921019,GW
3.702707937,GW
3.453947197,GW
3.279336293,GW
3.217146108,GW
3.1214689,GW
3.293687874,GW
3.542448614,GW
3.805560935,GW
4.030402373,GW
4.171526254,GW
4.207405207,GW
4.152390813,GW
4.032794303,GW
3.896454282,GW
3.793601284,GW
3.757722331,GW
3.803169005,GW
3.915589724,GW
4.178702045,GW
4.99195831,GW
5.802822645,GW
5.939162666,GW
5.250286771,GW
4.219364858,GW
3.580719497,GW
3.331958757,GW
3.157347853,GW
3.095157668,GW
3.159739783,GW
3.336742617,GW
3.585503357,GW
3.853399539,GW
4.078240977,GW
4.221756788,GW
4.262419602,GW
4.205013277,GW
4.087808698,GW
3.951468677,GW
3.848615678,GW
3.812736726,GW
3.858183399,GW
3.968212188,GW
4.250459951,GW
5.078067797,GW
5.879364411,GW
5.996568991,GW
5.295733444,GW
4.262419602,GW
3.62138231,GW
