region,group,scenario,2022,2030,2040,2050
BRA,0,high,524099500,524099500,524099500,524099500
BRA,1,high,766751500,766751500,766751500,766751500
BRA,2,high,881580000,881580000,881580000,881580000
BRA,3,high,842583000,842583000,842583000,842583000
BRA,4,high,1551798500,1551798500,1551798500,1551798500
BRA,5,high,1666350000,1666350000,1666350000,1666350000
BRA,6,high,1280947500,1280947500,1280947500,1280947500
BRA,7,high,2256026500,2256026500,2256026500,2256026500
BRA,8,high,1859434500,1859434500,1859434500,1859434500
BRA,9,high,1940743000,1940743000,1940743000,1940743000
