region,group,scenario,2022,2030,2040,2050
RUS,0,high,11367.12196037271,3424.826813238754,3218.262576481374,3012.0847119723253
RUS,1,high,12917.350578588876,3891.8988264383524,3657.163712968517,3422.8676645322644
RUS,2,high,12996.480061918872,3915.739933903465,3679.5668732218314,3443.8355672111943
RUS,3,high,14669.20881974294,4419.720301233291,4153.150281640979,3887.0788733253385
RUS,4,high,14847.899370111567,4473.558395898601,4203.741197532181,3934.428684193522
RUS,5,high,16051.999563321997,4836.344564808322,4544.64636276682,4253.493773518314
RUS,6,high,17884.68690305055,5388.519228128275,5063.517287210234,4739.123252736162
RUS,7,high,18577.80394245349,5597.350085185606,5259.752766763315,4922.786914063233
RUS,8,high,22307.460569495215,6721.0670704520535,6315.694137655444,5911.079442847726
RUS,9,high,31758.631137919958,9568.632398956102,8991.512049202393,8415.471185862156
