region,group,scenario,2022,2030,2040,2050
FRA,0,high,47658500.0,47658500.0,47658500.0,47658500.0
FRA,1,high,69321500.0,69321500.0,69321500.0,69321500.0
FRA,2,high,104384500.0,104384500.0,104384500.0,104384500.0
FRA,3,high,118436500.0,118436500.0,118436500.0,118436500.0
FRA,4,high,94876500.0,94876500.0,94876500.0,94876500.0
FRA,5,high,144224500.0,144224500.0,144224500.0,144224500.0
FRA,6,high,125139000.0,125139000.0,125139000.0,125139000.0
FRA,7,high,146051500.0,146051500.0,146051500.0,146051500.0
FRA,8,high,119791000.0,119791000.0,119791000.0,119791000.0
FRA,9,high,64536500.0,64536500.0,64536500.0,64536500.0
