region,group,scenario,2022,2030,2040,2050
CHN,0,high,1303.414801755694,1126.9251099258447,994.3071367790409,860.7919333266545
CHN,1,high,1391.3951819790557,1202.9924520497887,1061.4227778123995,918.8953103075601
CHN,2,high,1571.09545340444,1358.3602964664099,1198.5067376677684,1037.571685510076
CHN,3,high,1433.775816488002,1239.6345103859876,1093.752752350849,946.8840275326426
CHN,4,high,1559.9534805887824,1348.7270094093444,1190.00710802375,1030.2133830658797
CHN,5,high,1524.7287492368848,1318.2719047117941,1163.1359985891322,1006.9505165091232
CHN,6,high,1671.6556197247062,1445.3040509270907,1275.2188410696044,1103.98291535453
CHN,7,high,1660.8061716543923,1435.9236791184455,1266.9423632872981,1096.8178000215564
CHN,8,high,1649.0222089229394,1425.7353311901502,1257.9529930369683,1089.035519162262
CHN,9,high,1847.0343602529006,1596.9355240256239,1409.0061305121912,1219.8052958586752
