region,group,scenario,2022,2030,2040,2050
DEU,0,high,2163.213190617401,2052.076924156628,1761.5094067848877,1471.846359380077
DEU,1,high,2163.2131906174486,2052.0769241564844,1761.5094067848854,1471.8463593800343
DEU,2,high,2163.2131906174654,2052.076924156626,1761.5094067848693,1471.8463593800416
DEU,3,high,2163.2131906174686,2052.0769241565536,1761.5094067849845,1471.8463593800363
DEU,4,high,2163.213190617499,2052.0769241565977,1761.5094067849213,1471.846359380008
DEU,5,high,2163.2131906173404,2052.0769241565954,1761.5094067849234,1471.8463593800175
DEU,6,high,2163.2131906175255,2052.0769241566713,1761.50940678491,1471.8463593800648
DEU,7,high,2163.2131906174127,2052.076924156678,1761.5094067848754,1471.8463593800257
DEU,8,high,2163.2131906174245,2052.076924156584,1761.5094067849027,1471.8463593800416
DEU,9,high,2163.2131906175064,2052.0769241565154,1761.5094067847915,1471.8463593799781
