country_1,country_2,country_3,country_4,emissions,cost
BN,PH,TH,,92.3084618665396,23.24911677020393
BN,PH,TH,,76.92371823295505,23.554229204062406
BN,PH,TH,,61.538974566598526,24.08420698397945
BN,PH,TH,,47.052149566539505,24.859629367547186
BN,PH,TH,,46.15423093321433,24.920454505745294
BN,PH,TH,,30.76948728986462,26.339034911384168
BN,PH,TH,,15.384743643273644,28.64295287065247
BN,PH,TH,,2.3193839817654875e-10,35.47660043517375
BN,TH,,,70.03909436929044,15.581319317785583
BN,TH,,,61.57417311648267,15.629217659647479
BN,TH,,,56.93428635448676,15.678869814022216
BN,TH,,,52.777863903704805,15.744764311420445
BN,TH,,,43.98155326611519,15.963607180614222
BN,TH,,,35.18524267418351,16.33702912808999
BN,TH,,,28.467144017178324,16.753346447625606
BN,TH,,,26.38893197468712,16.927298369550705
BN,TH,,,17.592621333509857,18.067781018152075
BN,TH,,,8.796310661245801,19.931237292166603
BN,TH,,,0.0,24.91463159107234
BR,,,,21.26334494234432,24.45996870225114
BR,,,,19.137010653403635,24.52861472636551
BR,,,,17.010676509708734,24.730625304351324
BR,,,,14.884342220338246,25.006833243174775
BR,,,,12.758008108044493,25.384738589121596
BR,,,,10.631674419796791,25.873207778737672
BR,,,,8.505340171248205,26.44573914922684
BR,,,,6.379004756915273,27.188483018321172
BR,,,,4.252670902504529,28.155176999510566
BR,,,,2.1263382772634936,29.30593149111971
BR,,,,3.2680597668112946e-06,31.800586737873346
BR,CL,,,22.413930901857,26.491440775507172
BR,CL,,,20.172538737704063,26.55153155374297
BR,CL,,,17.931147922523994,26.703498922998065
BR,CL,,,15.689756323007542,26.94504745738328
BR,CL,,,13.448360938394831,27.28266170902562
BR,CL,,,11.206970184963591,27.720527841340896
BR,CL,,,8.965578897330412,28.25219406061826
BR,CL,,,6.72418734394844,28.905406199417463
BR,CL,,,4.482794288760672,29.857414056659707
BR,CL,,,2.241405001304995,31.014497967766104
BR,CL,,,2.7188058881731066e-05,33.354848481257775
BR,CO,,,23.548011175242685,28.358394595110774
BR,CO,,,22.140393584054554,28.367765413229428
BR,CO,,,19.680350006219086,28.447764460331584
BR,CO,,,17.22030787913868,28.681837981816617
BR,CO,,,14.760263987220736,29.052405263385438
BR,CO,,,12.300220365473992,29.522544166855162
BR,CO,,,9.840176784099452,30.085998196157004
BR,CO,,,7.38013455085674,30.79726570692754
BR,CO,,,4.920093604755481,31.760824105034278
BR,CO,,,2.4600482127993586,32.954327050130544
BR,CO,,,6.3100653131520515e-06,35.320655887814794
BR,CO,CL,,24.810340499634687,30.390576171822524
BR,CO,CL,,23.17592078251973,30.40221814542842
BR,CO,CL,,20.600821047387083,30.48820461234989
BR,CO,CL,,18.025721114944403,30.69737741776593
BR,CO,CL,,15.45061755869353,31.034588744958832
BR,CO,CL,,12.875518206718509,31.464572552314998
BR,CO,CL,,10.300417770213462,31.999119255761716
BR,CO,CL,,7.725313571341871,32.66408962801568
BR,CO,CL,,5.1502119949525955,33.59016282012959
BR,CO,CL,,2.5751234507274456,34.8018083395276
BR,CO,CL,,2.369045374481375e-05,36.97575851517842
BR,CO,PE,,25.289922389505815,31.28597536480811
BR,CO,PE,,25.28987430466311,31.28597553873543
BR,CO,PE,,25.28986654764514,31.285975492285566
BR,CO,PE,,23.898234612183806,31.292162413718803
BR,CO,PE,,20.484201965088765,31.380961959151126
BR,CO,PE,,17.070170753394418,31.751829626669753
BR,CO,PE,,13.65613839024823,32.32418377652194
BR,CO,PE,,10.242106186413857,33.068559148561754
BR,CO,PE,,6.82807475733452,34.06255493499951
BR,CO,PE,,3.4140425062380704,35.48957147888382
BR,CO,PE,,2.5915015637785776e-05,38.33813902854941
BR,CO,PE,CL,25.03534186865537,33.1746663464143
BR,CO,PE,CL,25.035189205158623,33.17466447384256
BR,CO,PE,CL,25.035086724008146,33.17466230617459
BR,CO,PE,CL,22.31382502618299,33.21123861689023
BR,CO,PE,CL,19.12614198409345,33.37792702150203
BR,CO,PE,CL,15.938450601029349,33.77601862521742
BR,CO,PE,CL,12.750773492355291,34.3216152999674
BR,CO,PE,CL,9.563087834932126,35.018746655967185
BR,CO,PE,CL,6.375399622383505,35.93304692113788
BR,CO,PE,CL,3.1877185745857077,37.311474378239815
BR,CO,PE,CL,3.327336288784561e-05,39.76964207119095
BR,CO,PE,US,30.726306278653755,156.32720429522163
BR,CO,PE,US,30.686216255705983,156.34173461286278
BR,CO,PE,US,27.31227715525947,157.58608418132036
BR,CO,PE,US,23.898248592220376,158.89374167770467
BR,CO,PE,US,20.484214406852413,160.23880046944996
BR,CO,PE,US,17.070177091959316,161.61853187760244
BR,CO,PE,US,13.65614553416691,163.02344305287707
BR,CO,PE,US,10.242111045577037,164.46177218671286
BR,CO,PE,US,6.8280811819408695,166.02100545523203
BR,CO,PE,US,3.414050617206837,167.92177569531117
BR,CO,PE,US,9.268602130414788e-06,170.52312162722282
BR,CO,US,,30.726309895413287,153.4424489578226
BR,CO,US,,30.686217929589848,153.4570291379736
BR,CO,US,,27.31227536748225,154.69816046535624
BR,CO,US,,23.89824454534787,156.00820214983267
BR,CO,US,,20.484205975855197,157.35641241469784
BR,CO,US,,17.07017338002042,158.74001033831607
BR,CO,US,,13.65613903031496,160.1424554411166
BR,CO,US,,10.242104653287443,161.58164288073272
BR,CO,US,,6.828070352036591,163.14344980766919
BR,CO,US,,3.414046147077921,165.06138269944594
BR,CO,US,,9.523524674406406e-06,167.69179945967483
BR,PE,,,24.82826142201672,27.567845421176056
BR,PE,,,24.82826059841894,27.56784524467887
BR,PE,,,24.345963794323495,27.56950003478457
BR,PE,,,21.30271845207994,27.625630029913573
BR,PE,,,18.259473740414496,27.824525860428963
BR,PE,,,15.216229411157505,28.21385371841296
BR,PE,,,12.172984271483823,28.767014623307187
BR,PE,,,9.129741773187607,29.47470173917752
BR,PE,,,6.08649519509986,30.443180733294486
BR,PE,,,3.0432492907169144,31.89131878127671
BR,PE,,,1.6936167033047765e-05,35.01019776895002
BR,PE,CL,,24.73928221643318,29.417333582107986
BR,PE,CL,,24.739275444442622,29.417333528401933
BR,PE,CL,,22.83183722176968,29.428742421593675
BR,PE,CL,,19.977860564868912,29.50112935577015
BR,PE,CL,,17.12388634326256,29.715625066451807
BR,PE,CL,,14.26991134779512,30.088125456415135
BR,PE,CL,,11.415935343101127,30.620506176505675
BR,PE,CL,,8.561947772359597,31.306617903660424
BR,PE,CL,,5.707974553095689,32.20188281731787
BR,PE,CL,,2.854010217625909,33.5581900635456
BR,PE,CL,,3.7834691502903736e-05,36.201179755900085
BR,PE,US,,30.726309556735007,152.92450260474743
BR,PE,US,,30.686219550408037,152.9388917923119
BR,PE,US,,27.31227389460054,154.17395681701504
BR,PE,US,,23.898239406108132,155.47907306048796
BR,PE,US,,20.48421398875315,156.8197373219822
BR,PE,US,,17.07018056723655,158.18895941641276
BR,PE,US,,13.656148549517193,159.5774592745267
BR,PE,US,,10.24211002963524,161.00015443667345
BR,PE,US,,6.828082566779345,162.53842766608614
BR,PE,US,,3.414045113172989,164.44592818686732
BR,PE,US,,1.6314416909711272e-05,167.09149006919037
CL,,,,1.1505840733139514,2.0532195674397133
CL,,,,1.0355257533244404,2.0591617770065085
CL,,,,0.9204673146624818,2.0716972903716213
CL,,,,0.805408927481387,2.0872293694761797
CL,,,,0.6903505367303517,2.1043389023912065
CL,,,,0.5752921099696146,2.1261717695814326
CL,,,,0.4602337369796792,2.152605557894778
CL,,,,0.3451753855177669,2.1824325391456854
CL,,,,0.2301170287024141,2.2330194675029635
CL,,,,0.1150586240472335,2.3406777504969987
CL,,,,1.094803435559852e-07,2.46140933843764
CN,,,,7133.15202494224,69.59090120480599
CN,,,,6433.297013859278,73.20388713589861
CN,,,,5699.933625885288,77.79592579199
CN,,,,4999.946217911472,82.190834076413
CN,,,,4266.618150100267,86.79834384308194
CN,,,,3566.5927820793863,91.2180677202418
CN,,,,2853.297232110842,95.75489767800006
CN,,,,2139.9629584701293,100.6927087643061
CN,,,,1426.6442690126482,106.94533152543927
CN,,,,713.3328856770919,116.28651639509562
CN,,,,0.0,183.97325244622968
CN,IN,,,173.9999999984372,219.6875790997484
CN,IN,,,159.99999999808628,220.93541217063108
CN,IN,,,152.33333333266822,221.66782006523715
CN,IN,,,130.33333333251173,223.902468710034
CN,IN,,,108.66666666609169,226.36662471700237
CN,IN,,,86.99999999881598,229.00383458087077
CN,IN,,,79.99999999868905,229.89039059028954
CN,IN,,,65.33333333274396,231.8401032252683
CN,IN,,,43.33333333294403,234.89247014014353
CN,IN,,,21.74841716602342,238.63899743689026
CN,IN,,,1.3248055778443032e-08,244.50232545518986
CN,IN,JP,,173.99999999935935,243.58417706142953
CN,IN,JP,,159.99999999895925,244.73578443927494
CN,IN,JP,,152.33333333196663,245.40046988627822
CN,IN,JP,,130.33333333274294,247.43278001610565
CN,IN,JP,,108.66666666598658,249.6657103667099
CN,IN,JP,,86.99999999942555,252.15669331659626
CN,IN,JP,,79.99999999915364,253.02020260153452
CN,IN,JP,,65.3333333329177,254.88783282170112
CN,IN,JP,,43.333333332696135,257.8805222775742
CN,IN,JP,,21.74841716603854,261.3836120299244
CN,IN,JP,,1.444626791831502e-08,267.3050769345947
CN,JP,,,173.99999999948304,166.14139169477656
CN,JP,,,159.99999999937643,167.54108775164704
CN,JP,,,152.33333333278597,168.36992006303458
CN,JP,,,130.33333333292413,171.04772243398315
CN,JP,,,108.6666666662516,174.19659199658776
CN,JP,,,86.99999999957969,177.85125691509336
CN,JP,,,79.99999999945271,179.12552055832822
CN,JP,,,65.33333333293166,182.2083337688913
CN,JP,,,43.333333332954346,187.4814720748626
CN,JP,,,21.74841716654413,194.7344350794287
CN,JP,,,9.521439403614636e-09,207.10251342932983
CO,,,,3.3370898516140675,3.9116869199586053
CO,,,,3.003382964091715,3.9313180845331326
CO,,,,2.669673774862368,3.961674964582852
CO,,,,2.3359645690087283,4.002313218130544
CO,,,,2.002255716312619,4.088661883623943
CO,,,,1.6685463633382251,4.241369152286714
CO,,,,1.3348371704564914,4.45990538627327
CO,,,,1.0011283931687596,4.732047981115484
CO,,,,0.6674191259917327,5.044927070038847
CO,,,,0.3337094673649126,5.421639352181151
CO,,,,3.9971149262395923e-07,5.803718162464305
CO,CL,,,4.487676283396509,5.9647522052973
CO,CL,,,4.038908732151637,5.987094391653471
CO,CL,,,3.590141191669531,6.0267346545169165
CO,CL,,,3.14137363707809,6.075320409084726
CO,CL,,,2.692605878606947,6.142358406029114
CO,CL,,,2.243838422553751,6.24177337369295
CO,CL,,,1.7950707357592164,6.3725861479417985
CO,CL,,,1.3463032191925166,6.573402448752826
CO,CL,,,0.8975355060542352,6.820029660743041
CO,CL,,,0.4487682046666167,7.110807894853259
CO,CL,,,7.947338367965041e-07,7.479664271815885
CO,PE,,,6.696977189469048,6.920520570278752
CO,PE,,,6.696954690127083,6.920520595346809
CO,PE,,,6.696954419306112,6.9205205895286515
CO,PE,,,6.696944270193981,6.920520577759492
CO,PE,,,6.308637565437466,6.921067662041215
CO,PE,,,5.25719798756055,6.928617718220876
CO,PE,,,4.205758399200965,6.944470523527844
CO,PE,,,3.154318975369575,7.0196358151872325
CO,PE,,,2.1028794665596724,7.255430574631024
CO,PE,,,1.0514400505744357,7.754389829639376
CO,PE,,,4.430778811765838e-07,8.479008840035174
CO,PE,CL,,4.447210977691223,8.72581750165005
CO,PE,CL,,4.4472072915375405,8.725817549124748
CO,PE,CL,,4.4472062992820005,8.725817563590732
CO,PE,CL,,4.4472050880953,8.7258176444207
CO,PE,CL,,4.447203213555279,8.725817733801563
CO,PE,CL,,4.447189351129884,8.725818026917363
CO,PE,CL,,4.245416200408687,8.725999833097266
CO,PE,CL,,3.1840623844774316,8.785999646365386
CO,PE,CL,,2.122708288232272,8.997296732034549
CO,PE,CL,,1.0613547358217237,9.409683537016315
CO,PE,CL,,7.87356154087322e-07,10.143623265822129
CO,PE,US,,30.7263093571553,129.4565732162489
CO,PE,US,,30.6862150795528,129.47217168499967
CO,PE,US,,27.312271293650976,130.80263364366667
CO,PE,US,,23.89824083342294,132.18794690035796
CO,PE,US,,20.48420795200788,133.59674068451312
CO,PE,US,,17.070170637464347,135.0468976586628
CO,PE,US,,13.656141259924889,136.51324975809797
CO,PE,US,,10.242104979309426,137.99865940323866
CO,PE,US,,6.828071819348642,139.55612232957864
CO,PE,US,,3.4140424404659275,141.47897716371662
CO,PE,US,,8.791147151950133e-06,144.00510975517386
DE,,,,343.32585047683347,13.033437053281768
DE,,,,310.3289687421163,13.112952270600328
DE,,,,275.99857611547765,13.29542165182846
DE,,,,241.33175402083245,13.796291978322571
DE,,,,206.99909025998593,14.387576013643072
DE,,,,172.33289708409654,15.042974578978582
DE,,,,137.99993283333586,15.842904955359488
DE,,,,103.33327207619044,16.953748523256195
DE,,,,68.99997330336815,18.64999511878587
DE,,,,34.33333221397536,21.79374105700328
DE,,,,0.0,30.137294045102507
DE,EG,,,173.99999999497498,27.618436184052143
DE,EG,,,159.99999999293365,27.942244191038935
DE,EG,,,152.3333333286606,28.137193777167457
DE,EG,,,130.33333332981186,28.750513575621063
DE,EG,,,108.6666666643674,29.512362379632545
DE,EG,,,86.99999999882456,30.474558581559343
DE,EG,,,79.99999999873629,30.842270311021757
DE,EG,,,65.33333333189547,31.666646145255463
DE,EG,,,43.33333333296427,33.33236383435906
DE,EG,,,21.748417166280163,36.22035471366992
DE,EG,,,2.982237196497029e-08,42.537834952875855
DE,MA,,,46.99999999970514,22.266518951282322
DE,MA,,,42.66666666655752,22.573165456771562
DE,MA,,,37.33333333296832,22.975031116015927
DE,MA,,,31.986594966487413,23.422771276846145
DE,MA,,,26.65549579974227,23.92204653323513
DE,MA,,,23.519051133180778,24.249211745411277
DE,MA,,,21.32439663303057,24.492050860980342
DE,MA,,,15.99329746654863,25.199659830002194
DE,MA,,,10.662198333261973,26.106213175445323
DE,MA,,,5.331099166435676,27.205984787210113
DE,MA,,,4.109024169724462e-09,29.332448349546347
DE,TR,,,616.6666666611388,16.678322885830617
DE,TR,,,556.6666666656366,16.85466037768201
DE,TR,,,493.3333333324789,17.47591238799899
DE,TR,,,433.3333333325148,18.39837249580118
DE,TR,,,369.9999999987556,19.458947327509986
DE,TR,,,308.6666666583582,20.650467019702155
DE,TR,,,246.9999999992355,22.26350841464378
DE,TR,,,185.33333333174943,24.209865761048604
DE,TR,,,123.66666666597668,26.515335760959733
DE,TR,,,61.666666666258266,29.633365830430687
DE,TR,,,1.606047668614402e-09,41.43270265751953
DE,TR,MA,,46.999999999726064,32.177966966511164
DE,TR,MA,,42.66666666654344,32.49902477308806
DE,TR,MA,,37.33333333317452,32.93853100230075
DE,TR,MA,,31.98659496641508,33.4451032289701
DE,TR,MA,,26.655495799797887,34.00484716984143
DE,TR,MA,,23.519051133152903,34.37610668657438
DE,TR,MA,,21.324396633142182,34.66394271343454
DE,TR,MA,,15.99329746651949,35.45594308435873
DE,TR,MA,,10.662198333237033,36.402149447764245
DE,TR,MA,,5.331099166636871,37.81367592192862
DE,TR,MA,,6.528884721848638e-09,40.4945147139225
EG,,,,22.63310976308853,12.546264040122153
EG,,,,20.369935109375515,12.567756808759626
EG,,,,18.10660860793497,12.6356369324422
EG,,,,15.843286287846732,12.727847969413471
EG,,,,13.579957153990362,12.854537341816062
EG,,,,11.31663476097503,13.03120238050913
EG,,,,9.053306318583664,13.252383438625147
EG,,,,6.789982336325389,13.564724420829489
EG,,,,4.526655500691654,14.02882230316441
EG,,,,2.263335359514792,14.72860299741117
EG,,,,5.189648985096042e-06,15.708542705095283
EG,DE,TR,,321.99999995101126,32.146019021737835
EG,DE,TR,,289.99999998986254,32.89702347977448
EG,DE,TR,,257.66666666413,33.76617758852867
EG,DE,TR,,225.33333333023796,34.72991988310676
EG,DE,TR,,193.3333333310999,35.73359344940346
EG,DE,TR,,160.99999999923048,36.84166321467954
EG,DE,TR,,128.66666666553292,38.088028384050475
EG,DE,TR,,96.66666666558118,39.51798104351518
EG,DE,TR,,64.33333333272319,41.33114064863674
EG,DE,TR,,32.2060849995625,44.404154987437934
EG,DE,TR,,3.05566065227509e-08,53.90011561176931
EG,FR,DE,,321.9999999180057,32.10012269864605
EG,FR,DE,,289.9999999701014,32.32678009393993
EG,FR,DE,,257.66666665549286,32.55928374273034
EG,FR,DE,,225.33333332189395,32.80022088088309
EG,FR,DE,,193.3333333231086,33.06457256900344
EG,FR,DE,,160.99999999370937,33.40261864380265
EG,FR,DE,,128.66666666309638,33.877750572280284
EG,FR,DE,,96.66666666559688,35.03013003898256
EG,FR,DE,,64.33333333303021,37.31327036977653
EG,FR,DE,,32.206084999669876,40.89225164340969
EG,FR,DE,,1.0463345183037413e-07,55.42723589413008
EG,FR,DE,TR,666.666666662381,33.89418925539243
EG,FR,DE,TR,599.999999995736,34.37072064447902
EG,FR,DE,TR,533.333333324479,34.88502610024811
EG,FR,DE,TR,466.66666663321627,35.52020068336407
EG,FR,DE,TR,399.9999999779293,36.36146684639415
EG,FR,DE,TR,333.3333333261954,37.402793217136036
EG,FR,DE,TR,266.6666666649895,38.71245171575113
EG,FR,DE,TR,199.9999999984959,40.61498288881742
EG,FR,DE,TR,133.33333333229095,42.88605504731711
EG,FR,DE,TR,66.66666666629888,47.3189614282231
EG,FR,DE,TR,6.909144446161918e-08,66.85905453059841
EG,FR,TR,,616.2210019804271,20.595046538151017
EG,FR,TR,,599.9999999953963,20.599734501246346
EG,FR,TR,,533.3333333889681,20.68027703255919
EG,FR,TR,,466.666666826867,20.89211337250373
EG,FR,TR,,400.0000002531832,21.31093773718836
EG,FR,TR,,333.3333336135251,21.97827984713217
EG,FR,TR,,266.66666789937403,22.94560107398805
EG,FR,TR,,200.00000221482043,24.222622313406433
EG,FR,TR,,133.3333339575369,26.146695218204435
EG,FR,TR,,66.66666721125203,28.739218300646453
EG,FR,TR,,3.4068337654268433e-06,41.44160670520826
EG,KE,,,26.178639415336797,14.728848595932316
EG,KE,,,25.922657113722803,14.729089730813218
EG,KE,,,23.26990222003051,14.750371740845404
EG,KE,,,20.361165204209616,14.815814160819395
EG,KE,,,17.452427387737792,14.924026376848536
EG,KE,,,14.543690628521064,15.10426545670637
EG,KE,,,11.634951765054186,15.338745862661824
EG,KE,,,8.726217308924651,15.651967091266842
EG,KE,,,5.817479960963594,16.140417768238102
EG,KE,,,2.9087427442568594,16.89017104494959
EG,KE,,,4.639665209764706e-06,18.11355496965368
EG,MA,,,24.754509924365603,15.417395607069182
EG,MA,,,24.754258521888648,15.417396645502038
EG,MA,,,24.424628065705107,15.417664291931684
EG,MA,,,21.37155139530173,15.447571882818501
EG,MA,,,18.318482193776426,15.555088044919135
EG,MA,,,15.265407449057024,15.727639948986187
EG,MA,,,12.212322594096143,15.955802404200028
EG,MA,,,9.159242417545636,16.298675008996995
EG,MA,,,6.106174462428353,16.80056595087909
EG,MA,,,3.053099886281607,17.637049440986264
EG,MA,,,1.7565680339670196e-05,18.904028441795496
EG,MA,KE,,27.783251162120784,17.597248813860773
EG,MA,KE,,27.783228514974915,17.597248459956297
EG,MA,KE,,27.783214957408365,17.597248656626483
EG,MA,KE,,26.503685875895034,17.600507869706895
EG,MA,KE,,22.717448533438468,17.65338192527448
EG,MA,KE,,18.931209961261448,17.805837298939984
EG,MA,KE,,15.144970916816026,18.031752127675958
EG,MA,KE,,11.35872828101342,18.377205038123194
EG,MA,KE,,7.572485208809089,18.917124143865433
EG,MA,KE,,3.7862541410457697,19.790222446989183
EG,MA,KE,,8.647895083429086e-06,21.307492799410518
EG,NG,,,64.44177289228934,33.933767624092496
EG,NG,,,64.441730842409,33.93376716790823
EG,NG,,,63.66666677575339,33.934018464226746
EG,NG,,,54.66666756355723,34.004468092496815
EG,NG,,,53.0000003719357,34.03261322961125
EG,NG,,,45.33333421509242,34.21835433757919
EG,NG,,,36.33333521776888,34.599616659458206
EG,NG,,,27.251809464618397,35.406017631420006
EG,NG,,,18.167875459342277,36.71453518892688
EG,NG,,,9.08394126117602,38.563112511211976
EG,NG,,,9.391318624844916e-06,42.569637460279104
EG,NG,KE,,64.98085952802384,35.89786799340967
EG,NG,KE,,64.9807928194267,35.89786879810832
EG,NG,KE,,64.98074805153153,35.89786894619172
EG,NG,KE,,57.000002158719944,35.93364635686616
EG,NG,KE,,54.33333535054913,35.961602202548384
EG,NG,KE,,47.3333351669803,36.085664989713166
EG,NG,KE,,38.000003720697045,36.4204239255231
EG,NG,KE,,28.433607175461724,37.12846918044137
EG,NG,KE,,18.955739934584145,38.37780519506183
EG,NG,KE,,9.477871318326716,40.18263209312697
EG,NG,KE,,7.685759944421307e-06,43.847104289781605
EG,NG,MA,,62.13235902919784,36.51669257415233
EG,NG,MA,,62.13231113970242,36.516693096386334
EG,NG,MA,,62.13213108771217,36.51669338250997
EG,NG,MA,,60.000002177024136,36.52105198898164
EG,NG,MA,,59.666668905299794,36.52230288355223
EG,NG,MA,,49.66666957591403,36.62508749542384
EG,NG,MA,,40.00000400454617,36.92677337866759
EG,NG,MA,,29.884323537782297,37.61351434534457
EG,NG,MA,,19.922882807198665,38.86067916174129
EG,NG,MA,,9.961447296491912,40.849446543362276
EG,NG,MA,,1.1388914813653815e-05,45.2173114951062
EG,TR,,,569.2043219220451,13.480307111179439
EG,TR,,,556.6666666452929,13.483317327808072
EG,TR,,,493.333333348133,13.552663998762394
EG,TR,,,433.3333333467244,13.71930058239819
EG,TR,,,370.00000003483115,14.065938368507712
EG,TR,,,308.66666673221596,14.612911166627736
EG,TR,,,247.00000017752205,15.42800957182223
EG,TR,,,185.3333336064442,16.448498228816746
EG,TR,,,123.66666891140154,18.055752678289913
EG,TR,,,61.66666798117074,20.07591816669893
EG,TR,,,1.5881913187247838e-06,27.535426699050944
FR,,,,46.99956921046097,7.117308599753988
FR,,,,44.666145824894485,7.230585025114233
FR,,,,39.66638213359594,7.497721680970476
FR,,,,34.666463811797236,7.795939100832933
FR,,,,29.71513644706581,8.111848037915884
FR,,,,24.76267498635744,8.431773189344243
FR,,,,19.810192128689764,8.794523841809196
FR,,,,14.85764366480596,9.338491291199125
FR,,,,9.905096187351624,10.008662232048616
FR,,,,4.952549083068443,11.10062188584088
FR,,,,0.0,16.15053137633635
FR,DE,,,369.4272326333733,19.36015943165824
FR,DE,,,356.666666661646,19.427980323866045
FR,DE,,,315.6666666516615,19.693720323834903
FR,DE,,,275.9999998692052,19.976323012822874
FR,DE,,,236.66666664811743,20.25756223803604
FR,DE,,,197.33333332436044,20.5533287886981
FR,DE,,,157.66666666106454,20.92320932326076
FR,DE,,,118.33333333168262,21.512926865394142
FR,DE,,,78.99999999933773,23.371565229245807
FR,DE,,,39.33333333321344,27.117033388194443
FR,DE,,,7.039458936006924e-10,43.06668080344306
FR,DE,MA,,46.99999999990113,28.541680523040355
FR,DE,MA,,42.6666666666068,29.017436315134493
FR,DE,MA,,37.33333333313727,29.62945137626633
FR,DE,MA,,31.98659496648467,30.29938377393598
FR,DE,MA,,26.655495799851185,31.08133835542998
FR,DE,MA,,23.519051133176504,31.581440012134713
FR,DE,MA,,21.32439663322049,31.95660757168072
FR,DE,MA,,15.993297466609588,32.9892171754591
FR,DE,MA,,10.66219833322225,34.22392104141199
FR,DE,MA,,5.331099166648843,36.044424970834875
FR,DE,MA,,3.4503012483882183e-09,41.720783153169855
FR,DE,TR,,646.040790943622,22.998655506749323
FR,DE,TR,,599.9999999979306,23.232718171686404
FR,DE,TR,,533.3333333301084,23.69851197514273
FR,DE,TR,,466.6666666529749,24.1811756746769
FR,DE,TR,,399.99999979404953,24.80555893838755
FR,DE,TR,,333.33333332959324,25.73595333094182
FR,DE,TR,,266.6666666641795,26.882852463772288
FR,DE,TR,,199.99999999921704,28.81320984146688
FR,DE,TR,,133.33333333310105,31.19448070677708
FR,DE,TR,,66.66666666631157,35.30735994312298
FR,DE,TR,,1.583643037313427e-09,54.28287410830131
FR,EG,,,64.39945037104869,19.29960965095008
FR,EG,,,64.39944861265127,19.299609641088693
FR,EG,,,64.39944486450464,19.299609632812
FR,EG,,,64.3994418859474,19.299609701251004
FR,EG,,,64.39943883620829,19.29960965322808
FR,EG,,,64.39942590927858,19.299609802363587
FR,EG,,,64.39935665423918,19.29961027108427
FR,EG,,,64.3992688776229,19.299610992084055
FR,EG,,,64.39897716214811,19.299611821511697
FR,EG,,,61.666668261403885,19.31304015250073
