region,group,scenario,2022,2030,2040,2050
CHN,0,high,69816000.0,69816000.0,69816000.0,69816000.0
CHN,1,high,30464000.0,30464000.0,30464000.0,30464000.0
CHN,2,high,66252000.0,66252000.0,66252000.0,66252000.0
CHN,3,high,82647000.0,82647000.0,82647000.0,82647000.0
CHN,4,high,130069000.0,130069000.0,130069000.0,130069000.0
CHN,5,high,139874000.0,139874000.0,139874000.0,139874000.0
CHN,6,high,232207000.0,232207000.0,232207000.0,232207000.0
CHN,7,high,248119000.0,248119000.0,248119000.0,248119000.0
CHN,8,high,343885000.0,343885000.0,343885000.0,343885000.0
CHN,9,high,396715000.0,396715000.0,396715000.0,396715000.0
