region,group,scenario,2022,2030,2040,2050
KEN,0,high,2241.996391,1916.496661,1651.02796,1386.046117
KEN,1,high,2284.465434,1952.799921,1682.302576,1412.301311
KEN,2,high,2284.47439,1952.807578,1682.309172,1412.306848
KEN,3,high,2284.47439,1952.807578,1682.309172,1412.306848
KEN,4,high,2284.47439,1952.807578,1682.309172,1412.306848
KEN,5,high,2284.47439,1952.807578,1682.309172,1412.306848
KEN,6,high,2284.47439,1952.807578,1682.309172,1412.306848
KEN,7,high,2284.47439,1952.807578,1682.309172,1412.306848
KEN,8,high,2284.47439,1952.807578,1682.309172,1412.306848
KEN,9,high,2284.47439,1952.807578,1682.309172,1412.306848
