region,group,scenario,2022,2030,2040,2050
RUS,0,high,0.049169519378540576,0.03646449493854304,0.0314444574813327,0.02643213099186783
RUS,1,high,0.05504883446556701,0.04082464036893583,0.035204345224999024,0.029592683067358638
RUS,2,high,0.05926370076505343,0.04395041773643555,0.03789979935631524,0.03185847495528741
RUS,3,high,0.06318706221875682,0.04686001286119601,0.04040883287899612,0.0339675621536865
RUS,4,high,0.06628607219334895,0.0491582625687653,0.04239068441246505,0.0356335015126403
RUS,5,high,0.07128827500489517,0.05286793476830238,0.045589649047643455,0.03832254304962901
RUS,6,high,0.07766406099729492,0.05759626685264177,0.0496670354870884,0.04174998372135463
RUS,7,high,0.08757875417507904,0.06494907981009913,0.05600759264545961,0.047079839943901684
RUS,8,high,0.1109544986333094,0.0822847122558756,0.07095664262604827,0.05964597334039882
RUS,9,high,0.19077804561906708,0.1414824705790749,0.12200469355123769,0.10255683512693821
