region,group,scenario,2022,2030,2040,2050
TUR,0,high,0.16820526715097778,0.08527463113712101,0.07994496668814301,0.07461530223916507
TUR,1,high,0.2164240985932583,0.10972001941032396,0.10286251819343722,0.09600501697655049
TUR,2,high,0.2517966229917467,0.1276527454275328,0.11967444883395914,0.11169615224038532
TUR,3,high,0.29649466267963726,0.15031320613424806,0.14091863074573177,0.13152405535721548
TUR,4,high,0.34181891676760146,0.17329113729170173,0.16246044120506117,0.15162974511842045
TUR,5,high,0.38726592922580827,0.1963313029731913,0.18406059653067183,0.17178989008815235
TUR,6,high,0.4479130698104093,0.2270774420832762,0.2128851019453282,0.19869276180737983
TUR,7,high,0.5212499768352985,0.2642568824254835,0.2477408272648795,0.23122477210427536
TUR,8,high,0.6951727147811352,0.3524300863678856,0.33040320595787465,0.30837632554786376
TUR,9,high,0.8999792543309847,0.456260379023986,0.4277441053194282,0.3992278316148703
