region,group,scenario,2022,2030,2040,2050
EGY,0,high,6696000,6696000,6696000,6696000
EGY,1,high,8887000,8887000,8887000,8887000
EGY,2,high,13004000,13004000,13004000,13004000
EGY,3,high,7360000,7360000,7360000,7360000
EGY,4,high,6489000,6489000,6489000,6489000
EGY,5,high,7225000,7225000,7225000,7225000
EGY,6,high,16438000,16438000,16438000,16438000
EGY,7,high,19679000,19679000,19679000,19679000
EGY,8,high,21259000,21259000,21259000,21259000
EGY,9,high,32424000,32424000,32424000,32424000
