country_1,country_2,country_3,country_4,emissions,cost,marginal_abatement_cost,average_abatement_cost
CO,PE,CL,,21.3844644060003,12.292737426174003,4.637600327425721,-89.09813721859976
CO,PE,CL,,18.32954091963447,12.355653623906733,20.59501588616711,-86.47647419588345
CO,PE,CL,,15.274617433284364,12.470640067497584,37.63971310726087,-83.5793424550256
CO,PE,CL,,14.658080756546248,12.50008197988397,47.7537079256216,-82.96355428525455
CO,PE,CL,,12.219693946608372,12.650261115982731,61.58954579588965,-80.3317799200716
CO,PE,CL,,9.164770459966435,12.974517442739439,106.14220885549558,-76.17322525020971
CO,PE,CL,,6.109846973263882,13.455257077794045,157.36552393117722,-71.07869291869928
CO,PE,CL,,3.054923486305924,14.435923829297291,321.01188644818666,-62.708032627876676
CO,PE,CL,,2.960390020022366e-11,17.05077527011896,855.9466227446966,-43.50580958726644
EG,,,,25.652924384199498,12.35073897370982,-68.64730855169549,-68.64730855169549
EG,,,,23.793560727214224,12.358564867143208,4.208909539555507,-68.06524944105873
EG,,,,21.149831759545076,12.40925853173995,19.175061141549357,-67.08538776207563
EG,,,,18.50610278971913,12.503085471629957,35.490377781117544,-65.94607847087195
EG,,,,15.862373819814303,12.645520076909772,53.876402196002324,-64.62982945171206
EG,,,,13.218644849796638,12.849045821143772,76.98434542351735,-63.09110175273722
EG,,,,10.574915879937029,13.116771057238548,101.26803433598312,-61.3244316348663
EG,,,,7.931186909913791,13.462627853101917,130.82157807588322,-59.28104884325619
EG,,,,5.287457939939187,13.955650994660473,186.48777811868212,-56.69491483641036
EG,,,,2.643728969943209,14.843573829524049,335.8600087001075,-52.60721860775208
EG,,,,2.2387831914903968e-11,16.18400684082354,507.0236119323668,-46.839808043729214
EG,KE,,,28.33309784013712,14.632099996216892,-73.74172575374847,-73.74172575374847
EG,KE,,,26.91425694589344,14.640932605178044,6.225228633447266,-73.27280830158863
EG,KE,,,25.18497585933562,14.667897355770258,15.593040831717946,-72.64219981734318
EG,KE,,,22.036853876451513,14.77077660081651,32.67956121319039,-71.29895708558209
EG,KE,,,18.888731893074983,14.932321654591732,51.31473768432473,-69.75487094176565
EG,KE,,,15.740609913252014,15.173940597418019,76.75018451472909,-67.93286329784317
EG,KE,,,12.592487929881678,15.501883230232965,104.17087855784249,-65.81878966216796
EG,KE,,,9.444365946609196,15.927461931167901,135.18494619847806,-63.37967803949217
EG,KE,,,6.296243963274013,16.52009186738013,188.24872077681886,-60.36286147526985
EG,KE,,,3.148121982266532,17.59102642123246,340.1820387879639,-55.61755146761753
EG,KE,,,3.286750661404465e-11,20.007279627734867,767.5221036981612,-45.979882592648835
EG,MA,,,34.10287796589413,15.61003011101523,-61.661498908581216,-61.661498908581216
EG,MA,,,33.745648065987496,15.61503669988367,14.015033091426044,-61.572487802648006
EG,MA,,,30.313669296331593,15.69172389763478,22.34489281494012,-60.634814256987276
EG,MA,,,26.52446063634583,15.827247994809802,35.7658047724221,-59.46002908302392
EG,MA,,,22.73525197320755,16.021823682833215,51.3499533335972,-58.12590266417903
EG,MA,,,18.94604330992364,16.29550095499034,72.22544242785098,-56.57517320516666
EG,MA,,,15.156834649929214,16.647941278091356,93.01159020932161,-54.81653065692995
EG,MA,,,11.36762598652854,17.101448025312347,119.68376183695995,-52.78882695902087
EG,MA,,,7.57841732329756,17.710722065312087,160.79189460108125,-50.33551401017964
EG,MA,,,3.7892086632598216,18.84071625174509,298.21376646535697,-46.37733925159964
EG,MA,,,8.241049988082337e-11,20.884778016699507,539.4429145109115,-39.79938207941041
EG,MA,KE,,38.64241506472799,17.876706323856464,-66.23238251785955,-66.23238251785955
EG,MA,KE,,35.00698063259714,17.931814077110303,15.15850561539046,-65.29244726686996
EG,MA,KE,,34.3488133996162,17.94948731148635,26.852194230336952,-65.10019780967986
EG,MA,KE,,30.055211722866865,18.094767266311674,33.836383941258845,-63.77168346994032
EG,MA,KE,,25.761610049792637,18.309506774306094,50.01384020811267,-62.26402322098709
EG,MA,KE,,21.468008373203848,18.619560014757006,72.21285619984332,-60.50550256292103
EG,MA,KE,,17.17440669980048,19.026557511578172,94.7916289818648,-58.500933900137625
EG,MA,KE,,12.880805023278755,19.55845003627979,123.88026761078315,-56.17676549630414
EG,MA,KE,,8.58720334986562,20.27849300304633,167.70138954090507,-53.35968154192762
EG,MA,KE,,4.293601673260986,21.587765279803662,304.9356636623782,-48.907236606896376
EG,MA,KE,,1.0725258182219911e-10,24.708050820147786,726.7291607076849,-39.386907497293635
EG,NG,,,77.36246239203072,32.84613880511486,-65.662562421918,-65.662562421918
EG,NG,,,77.36245622026453,32.84613845037795,-57.47737374450562,-65.66256231395643
EG,NG,,,73.82994806086478,32.85806181192026,3.375324558156001,-65.1452707416708
EG,NG,,,63.28281263236358,33.05144891414839,18.335509536129162,-63.31852991070641
EG,NG,,,54.527856899029146,33.44510055978963,44.96329366262996,-61.386794142571055
EG,NG,,,52.73567719952667,33.55509920918145,61.377020073576325,-60.94010333186014
EG,NG,,,42.18854176643884,34.387119212551156,78.88587461952406,-58.008698192552885
EG,NG,,,31.641406312855075,35.72937512980653,127.26260349669566,-54.20430478596662
EG,NG,,,21.094270876449812,37.68670876419918,185.5796435150134,-49.37961026347283
EG,NG,,,10.547135436551654,41.27743945470742,340.44605864499164,-41.6906351381007
EG,NG,,,7.600471163608524e-11,50.44937656958645,869.6140454553463,-24.06361403672966
EG,NG,KE,,79.47394066231529,33.7433280215963,-71.10248315083516,-71.10248315083516
EG,NG,KE,,79.47380979282808,33.74332763070007,-2.986916461201555,-71.10246450773157
EG,NG,KE,,77.36069916113287,33.75032699474538,3.3123509674887215,-70.77504841347167
EG,NG,KE,,66.3091706982885,33.92967373004018,16.22822905426792,-68.81802546822829
EG,NG,KE,,55.78918946495998,34.292078137394824,34.449149605562674,-66.65324253950057
EG,NG,KE,,55.25764226556701,34.31465987953979,42.48304227875352,-66.53776744398512
EG,NG,KE,,44.20611379872442,34.86449721158948,49.75215271800127,-64.03459166025972
EG,NG,KE,,33.15458535261114,35.85178989379048,89.33539709145153,-60.80282100867202
EG,NG,KE,,22.103056899664367,37.778132148694354,174.30550562354412,-55.95092028093342
EG,NG,KE,,11.051528449425469,41.03243899152045,294.4666755805844,-48.865615325732
EG,NG,KE,,3.1774412442797447e-10,45.80706057484477,432.0326917051741,-39.33475236034577
EG,NG,MA,,90.8786503298936,36.07507208190197,-62.78613810546696,-62.78613810546696
EG,NG,MA,,90.87864613268556,36.07507184980503,-55.29793662421251,-62.78613804675646
EG,NG,MA,,81.84830589701109,36.126170888918175,5.658595111541842,-61.65071680876381
EG,NG,MA,,70.15569079923671,36.41129658380441,24.38510910536214,-59.84156842558515
EG,NG,MA,,62.62058059917083,36.75369025055305,45.43976898249584,-58.433970630125096
EG,NG,MA,,58.463075666234175,37.00289548558408,59.94105576562751,-57.567131561832205
EG,NG,MA,,46.77046053320535,37.928697314156686,79.17833761221151,-54.80771751836731
EG,NG,MA,,35.077845399730805,39.35790416954041,122.23158284685849,-51.305870698212814
EG,NG,MA,,23.385230259812847,41.436896289032376,177.80386120760932,-46.86196857904332
EG,NG,MA,,11.692615129873523,45.26074301833153,327.0309239468655,-39.74778505120536
EG,NG,MA,,1.9722891148403668e-10,55.15014781086406,845.782118273341,-23.213125598813242
ID,,,,198.26828890678053,40.214326103612876,-19.011312243405275,-19.011312243405275
ID,,,,173.51073143766027,40.28843342774843,2.9933213011011546,-18.106505817121484
ID,,,,154.99995313829854,40.567020407654326,15.049987385754694,-17.117551447959137
ID,,,,148.72359505995118,40.703655746266605,21.769844375778092,-16.7282110314308
ID,,,,123.9363615146944,41.4781673579234,31.246391826771642,-14.903429009366702
ID,,,,99.14909140768629,42.590476664162296,44.874215734003535,-12.71301387245533
ID,,,,77.56074400126911,44.12163726537671,70.92532709378564,-10.126348041110667
ID,,,,74.3618224308128,44.39393866031271,85.12287311162729,-9.69184295980902
ID,,,,49.57454942806422,47.357213256597184,119.54822928508047,-5.279496144396359
ID,,,,24.78727480269439,52.85455927983993,221.78097860005158,2.2165868528878536
ID,,,,0.0,70.02773773732703,692.8223693078338,24.287333240791572
ID,BN,,,202.79011774266309,40.5120480557389,-19.001380095569587,-19.001380095569587
ID,BN,,,177.4413597322547,40.58899311605599,3.0354568174698153,-18.07770565389169
ID,BN,,,156.44136876532946,40.912829166471454,15.420770938687722,-16.95353421423138
ID,BN,,,152.09259403287254,41.01075834578221,22.518797899523918,-16.681113342770075
ID,BN,,,126.74382836574104,41.79849848068953,31.07607467959467,-14.834196447622867
ID,BN,,,101.39506269926376,42.92205668256648,44.32398076734785,-12.631551380981328
ID,BN,,,78.22068436629496,44.55803239128818,70.59415727214125,-9.891861177943873
ID,BN,,,76.0462970331564,44.743737530228294,85.40573066715967,-9.598423843513157
ID,BN,,,50.69753133319841,47.75087812213574,118.63065158681185,-5.154941564464109
ID,BN,,,25.34876567324235,53.311120601073235,219.3496343579806,2.3641876388828016
ID,BN,,,8.847876908245248e-11,70.73115081681449,687.2141405366455,24.557934094861167
ID,BN,KH,,211.76476554621013,42.50174540803593,-19.06955897228855,-19.06955897228855
ID,BN,KH,,185.29417476417865,42.58611776743463,3.1873999372908677,-18.12185366328716
ID,BN,KH,,161.39175143291456,42.97296214091765,16.184316047027515,-16.851651579059062
ID,BN,KH,,158.82357836544136,43.03329216959263,23.491418642721737,-16.69179606531074
ID,BN,KH,,132.35298196573189,43.86583214838994,31.45150060942531,-14.802719851799413
ID,BN,KH,,105.88238556629572,45.06720215336269,45.385075078940865,-12.53020457453705
ID,BN,KH,,80.69587573282745,46.91476599238224,73.35529421247857,-9.551729517158908
ID,BN,KH,,79.41178919957042,47.02985987782074,89.63094188564328,-9.376676725447604
ID,BN,KH,,52.94119279965928,50.26924897824927,122.3768838256854,-4.751326650585054
ID,BN,KH,,26.470596393200136,56.31772339174521,228.49785175297518,3.159420693680034
ID,BN,KH,,1.4854582058553795e-10,74.53799517460563,688.3211663354572,25.634719772765568
ID,BN,KH,LA,213.78307668662677,42.84956588525671,-19.070209994123385,-19.070209994123385
ID,BN,KH,LA,187.06019513046024,42.93516076176944,3.2030556410177904,-18.12016872654194
ID,BN,KH,LA,162.71308299979395,43.331012880873885,16.25868879150777,-16.83412299498577
ID,BN,KH,LA,160.3373101326871,43.38689142673195,23.52015490694255,-16.687355589008686
ID,BN,KH,LA,133.61442509919937,44.228002329585266,31.475302977177794,-14.794505729716223
ID,BN,KH,LA,106.89154006630716,45.442427887009025,45.44515144711986,-12.516542121009463
ID,BN,KH,LA,81.35654149966105,47.3188193859019,73.48312528765207,-9.517396138543265
ID,BN,KH,LA,80.168655066299,47.42594056777486,90.17796555667296,-9.35591906413754
ID,BN,KH,LA,53.44577003309317,50.69350400368959,122.27584827964722,-4.728252247355581
ID,BN,KH,LA,26.722885019888476,56.77069278086922,227.41514526506705,3.155842554921257
ID,BN,KH,LA,2.0202270554806575e-10,75.09737323232372,685.8047115030222,25.578559006335222
ID,BN,LA,,204.8091950965336,40.859868368498226,-19.00260957841644,-19.00260957841644
ID,BN,LA,,179.20804839785632,40.93802971475022,3.053040833363684,-18.076354878228727
ID,BN,LA,,157.7627002995186,41.27006132618787,15.48268696386356,-16.9358994642647
ID,BN,LA,,153.6068986330728,41.36433426094286,22.68465685361156,-16.676684326885272
ID,BN,LA,,128.00574883314434,42.160613333300404,31.103254290546253,-14.825584199780424
ID,BN,LA,,102.40459906638708,43.2972321620592,44.39717899836994,-12.616739349461437
ID,BN,LA,,78.88135013291165,44.9613604498302,70.74398151706053,-9.854623408793632
ID,BN,LA,,76.80344929956418,45.139233639260986,85.60234760781752,-9.576045723924329
ID,BN,LA,,51.20229953309836,48.175226122469844,118.58813025599397,-5.127699315143938
ID,BN,LA,,25.601149769907384,53.76429814699881,218.3133209339241,2.3673927166851354
ID,BN,LA,,1.9733713386537431e-10,71.29052972767515,684.5876743165835,24.509030710537978
ID,BN,TH,,267.8003173576227,55.69274051175473,-20.657282887930858,-20.657282887930858
ID,BN,TH,,235.085858309206,55.81477869248565,3.730404973235575,-19.682863781247573
ID,BN,TH,,212.05696883678033,56.21261751398572,17.275640754471922,-18.671804893926552
ID,BN,TH,,201.50352117243008,56.44082939293551,21.624391024432438,-18.17287824643435
ID,BN,TH,,167.92184692603325,57.45830328683884,30.298486205240334,-16.335562665752065
ID,BN,TH,,134.33592337974312,58.980776476406774,45.330693005049234,-14.083184244545356
ID,BN,TH,,106.02902453063264,60.99003009105034,70.98105749251683,-11.542749570277104
ID,BN,TH,,100.75239432005134,61.441803945768385,85.61787290155236,-11.004845765305767
ID,BN,TH,,67.17217335102443,65.55093414962293,122.36757487821923,-6.465749118158434
ID,BN,TH,,33.5893113434757,72.74861760771358,214.3260886005714,0.8017491796765527
ID,BN,TH,,0.0285128035451457,94.67061396699663,653.2024657637484,21.57838301477556
ID,KH,,,207.27207949443297,42.20348312772102,-19.08131429782696,-19.08131429782696
ID,KH,,,181.3630717655546,42.28512153737785,3.1509662782581547,-18.1507492240102
ID,KH,,,160.07187253288896,42.619948177721994,15.726058296915726,-17.02425859403947
ID,KH,,,155.45406149779367,42.72596171604113,22.9575306380948,-16.737971061372615
ID,KH,,,129.54505126602152,43.54567684687856,31.63822637393595,-14.869526437070968
ID,KH,,,103.63604099922186,44.73590206080766,45.93866001335771,-12.608255890055588
ID,KH,,,80.03593626598817,46.47672432016609,73.763327707059,-9.778445913415407
ID,KH,,,77.72703076617691,46.683204779049504,89.42785181129794,-9.461468722840737
ID,KH,,,51.818020499526256,49.876084853896906,123.23435136992427,-4.868512835498348
ID,KH,,,25.909010249910988,55.86124374468213,231.00685179103272,3.022628564938808
ID,KH,,,1.1030256008056216e-10,73.83467539535746,693.7135566887818,25.381482809086627
ID,KH,LA,,209.29038787645976,42.55130387348068,-19.08187683161095,-19.08187683161095
ID,KH,LA,,183.12909213029,42.634164751796476,3.1673078856551067,-18.148832513565072
ID,KH,LA,,161.39320409948414,42.97745407351621,15.793664433364773,-17.006017490591887
ID,KH,LA,,156.96779326588512,43.079562371460625,23.073179368834083,-16.733144574137924
ID,KH,LA,,130.80649436562226,43.90785338296698,31.660928406656026,-14.8607287327239
ID,KH,LA,,104.64519549948275,45.11113120880098,45.99457511612313,-12.593881823631378
ID,KH,LA,,80.69660206613572,46.8805548331503,73.88423997734675,-9.74228250383543
ID,KH,LA,,78.48389663291191,47.07933982293241,89.83798150325454,-9.439815519458056
ID,KH,LA,,52.322597766361646,50.30033883677365,123.12076056589046,-4.844324796368373
ID,KH,LA,,26.16129887650203,56.3138800871395,229.8640169084557,3.019709460107859
ID,KH,LA,,1.5026304752472276e-10,74.39405286410461,691.1037889371958,25.326935285787506
ID,KH,VN,,290.9995651870253,55.963313746862426,-19.14279739349489,-19.14279739349489
ID,KH,VN,,254.62462549466585,56.08521850454343,3.351339100820758,-18.23196493024215
ID,KH,VN,,230.5897682649763,56.407920317465134,13.426408563104888,-17.407010192805142
ID,KH,VN,,218.24967899872823,56.65335550981243,19.88925582723254,-16.91461727059355
ID,KH,VN,,181.87473249948968,57.77541933253506,30.847160771662413,-15.125534331409341
ID,KH,VN,,145.49978599948204,59.47377329046555,46.69021184485141,-12.893615558079295
ID,KH,VN,,115.2948841329242,61.70186168668927,73.76578828387471,-10.371060933371478
ID,KH,VN,,109.1248394997379,62.245844117360846,88.16507221774448,-9.788613759909548
ID,KH,VN,,72.74989299969106,66.55483249986192,118.46033594841221,-5.469919790574256
ID,KH,VN,,36.37494649987369,74.20102057228743,210.2047922589771,1.556176867865654
ID,KH,VN,,3.143872526448833e-10,98.08397238041367,656.5769604201505,22.22174770792625
ID,LA,,,200.3165066567848,40.56160635015359,-19.014348039000854,-19.014348039000854
ID,LA,,,175.27694536235023,40.637033261843726,3.0123096328729093,-18.105624896522414
ID,LA,,,156.44282139866075,40.92122491750441,15.08918897468133,-17.10654543457906
ID,LA,,,150.23738176445875,41.05688731711351,21.861851473242407,-16.723911035296492
ID,LA,,,125.19781813291507,41.84014878539694,31.280955203896546,-14.894396420461762
ID,LA,,,100.1582544997315,42.965669374565586,44.949688647011925,-12.69740658386757
ID,LA,,,78.22141069929047,44.52476638830726,71.07207526865524,-10.087098198453393
ID,LA,,,75.11869086628957,44.78942629091277,85.29932344859297,-9.668544583968838
ID,LA,,,50.07912726642372,47.78160768611901,119.49814473692619,-5.25094725370376
ID,LA,,,25.039563626457003,53.30724257159747,220.67616532497232,2.220403126853267
ID,LA,,,9.03004843560648e-11,70.5872084371037,690.1065099756928,24.240420132623242
ID,MY,,,293.84008063559884,49.49966007304097,-17.93903458869877,-17.93903458869877
ID,MY,,,289.66459781163843,49.501064587124695,0.3363716587850376,-17.826116477019514
ID,MY,,,251.8691927158108,49.60138781939511,2.654376425283698,-16.74135315941706
ID,MY,,,209.89101065788603,50.10491114801215,11.994881720276535,-15.144798003831067
ID,MY,,,193.0903894695388,50.43100718671657,19.409760808760936,-14.393157846079308
ID,MY,,,167.91285083749634,51.146865497384695,28.432418320553396,-13.041195990307491
ID,MY,,,125.93464206032156,52.935633615374265,42.61182575665768,-10.25838994327215
ID,MY,,,96.54520604434424,54.99128033453479,69.94508904638361,-7.545630819523108
ID,MY,,,83.95642807306075,56.125652018394206,90.10975381780906,-6.150998899657336
ID,MY,,,41.97821408621464,62.06301276762373,141.43909864983777,0.5579822799452206
ID,MY,,,0.0,85.1753015578888,550.5781818825634,24.47306464002207
ID,MY,PH,,346.6640276607939,114.20617982697874,53.0295009149235,53.0295009149235
ID,MY,PH,,297.04637761859374,57.23777979656397,-1148.1478865275305,-16.738363856477854
ID,MY,PH,,247.5386887306848,57.87037403263443,12.77769676348104,-15.121489470212525
ID,MY,PH,,230.26041360745623,58.226954874360516,20.63752540013123,-14.45066849491018
ID,MY,PH,,198.0309605784014,59.186850659380255,29.783185713837394,-12.955151810542917
ID,MY,PH,,148.52322834437868,61.43369218483516,45.38364865581198,-10.074933917205295
ID,MY,PH,,115.13021184675476,63.92870338870677,74.71655650064274,-7.342333649961186
ID,MY,PH,,99.01548507893682,65.50024921723961,97.52233786993587,-5.736435152370733
ID,MY,PH,,49.50774274050689,72.89529449883443,149.3714908476948,1.233144090506722
ID,MY,PH,,0.0,99.29362310537238,533.2161626698245,24.109223205330906
ID,MY,PH,KR,458.5971923309165,81.86808257886858,-18.55962436816457,-18.55962436816457
ID,MY,PH,KR,440.2336886655628,82.24375280866767,20.457437569926157,-17.86143119119628
