region,group,scenario,2022,2030,2040,2050
JPN,0,high,20666156.666666668,20666156.666666668,20666156.666666668,20666156.666666668
JPN,1,high,23604886.666666664,23604886.666666664,23604886.666666664,23604886.666666664
JPN,2,high,33382950.0,33382950.0,33382950.0,33382950.0
JPN,3,high,35249700.0,35249700.0,35249700.0,35249700.0
JPN,4,high,31157566.666666664,31157566.666666664,31157566.666666664,31157566.666666664
JPN,5,high,35525000.0,35525000.0,35525000.0,35525000.0
JPN,6,high,53846423.333333336,53846423.333333336,53846423.333333336,53846423.333333336
JPN,7,high,48123700.0,48123700.0,48123700.0,48123700.0
JPN,8,high,55319706.66666667,55319706.66666667,55319706.66666667,55319706.66666667
JPN,9,high,66850943.33333333,66850943.33333333,66850943.33333333,66850943.33333333
