region,group,scenario,2022,2030,2040,2050
NGA,0,high,8537.987782,4328.48371,4057.953478,3787.423246
NGA,1,high,8470.967745,4294.506719,4026.100048,3757.693378
NGA,2,high,8834.163714,4478.63533,4198.720622,3918.805913
NGA,3,high,9166.163024,4646.948244,4356.513978,4066.079713
NGA,4,high,9733.21671,4934.426126,4626.024493,4317.62286
NGA,5,high,8930.501299,4527.47537,4244.508159,3961.540949
NGA,6,high,10462.29017,5304.042793,4972.540118,4641.037443
NGA,7,high,9142.208031,4634.803837,4345.128597,4055.453357
NGA,8,high,9731.926551,4933.772057,4625.411303,4317.050549
NGA,9,high,11222.19722,5689.291096,5333.710403,4978.129709
