region,group,scenario,2022,2030,2040,2050
FRA,0,high,0.1746185835400523,0.0947684369914621,0.07345756774607089,0.0521466985006794
FRA,1,high,0.18581680732642672,0.10084590104941518,0.07816837381119163,0.05549084657296805
FRA,2,high,0.19559387995558425,0.10615208251437261,0.08228133796686472,0.058410593419356734
FRA,3,high,0.20050158617823824,0.10881557707781005,0.08434588433426583,0.05987619159072147
FRA,4,high,0.20277932846686036,0.11005174605928907,0.08530407220340609,0.06055639834752284
FRA,5,high,0.20551007011545347,0.11153376539891656,0.08645282530620849,0.06137188521349997
FRA,6,high,0.20804511138290527,0.11290957485604748,0.08751925226872118,0.06212892968139455
FRA,7,high,0.21256163331846248,0.1153607671392118,0.08941923742111278,0.06347770770301436
FRA,8,high,0.21764174189396593,0.11811782735403666,0.09155630904474606,0.06499479073545561
FRA,9,high,0.22548203838129482,0.12237288788992433,0.09485452106027965,0.06733615423063531
