Asset_Number,Asset_Class,Location_1,Location_2,Asset_Type
0,CO2_Budget,16,16,373
1,RE_PV_Openfield_Lim,16,16,16
2,RE_PV_Rooftop_Lim,16,16,16
3,RE_WIND_Onshore_Lim_0,16,16,16
4,RE_WIND_Onshore_Lim_1,16,16,16
5,RE_WIND_Onshore_Lim_2,16,16,16
6,RE_WIND_Onshore_Lim_3,16,16,16
7,RE_WIND_Onshore_Lim_4,16,16,16
8,RE_WIND_Onshore_Lim_5,16,16,16
9,RE_WIND_Onshore_Lim_6,16,16,16
10,RE_WIND_Onshore_Lim_7,16,16,16
11,RE_WIND_Onshore_Lim_8,16,16,16
12,RE_WIND_Onshore_Lim_9,16,16,16
13,RE_WIND_Offshore_Lim_0,16,16,16
14,RE_WIND_Offshore_Lim_1,16,16,16
15,RE_WIND_Offshore_Lim_2,16,16,16
16,RE_WIND_Offshore_Lim_3,16,16,16
17,RE_WIND_Offshore_Lim_4,16,16,16
18,RE_WIND_Offshore_Lim_5,16,16,16
19,RE_WIND_Offshore_Lim_6,16,16,16
20,RE_WIND_Offshore_Lim_7,16,16,16
21,RE_WIND_Offshore_Lim_8,16,16,16
22,RE_WIND_Offshore_Lim_9,16,16,16
23,HYDRO,16,16,16
24,PP_CO2,16,16,16
25,BESS,16,16,16
26,EL_to_HTH,16,16,16
27,EL_to_NH3,16,16,16
28,NH3_Storage,16,16,16
29,NH3_to_EL,16,16,16
30,NH3_to_HTH,16,16,16
31,FF_to_HTH,16,16,16
32,EL_Demand,16,16,16
33,HTH_Demand,16,16,16
