region,scenario,group,2021,2030,2040,2050
SGP,high,0,3817.229674,2531.773141,2224.424806,1917.519263
SGP,high,1,3817.229674,2531.773141,2224.424806,1917.519263
SGP,high,2,3817.229674,2531.773141,2224.424806,1917.519263
SGP,low,0,2080.896884,1569.403234,1415.576528,1258.257879
SGP,low,1,2080.896884,1569.403234,1415.576528,1258.257879
SGP,low,2,2080.896884,1569.403234,1415.576528,1258.257879
SGP,medium,0,2609.566304,2109.810951,1853.687339,1597.93272
SGP,medium,1,2609.566304,2109.810951,1853.687339,1597.93272
SGP,medium,2,2609.566304,2109.810951,1853.687339,1597.93272
