region,group,scenario,2022,2030,2040,2050
CHL,0,high,1188934029.9999998,1188934029.9999998,1188934029.9999998,1188934029.9999998
CHL,1,high,680470923.3333333,680470923.3333333,680470923.3333333,680470923.3333333
CHL,2,high,643732173.3333333,643732173.3333333,643732173.3333333,643732173.3333333
CHL,3,high,470496313.3333333,470496313.3333333,470496313.3333333,470496313.3333333
CHL,4,high,449298569.99999994,449298569.99999994,449298569.99999994,449298569.99999994
CHL,5,high,542078086.6666666,542078086.6666666,542078086.6666666,542078086.6666666
CHL,6,high,218745716.66666666,218745716.66666666,218745716.66666666,218745716.66666666
CHL,7,high,186742666.6666667,186742666.6666667,186742666.6666667,186742666.6666667
CHL,8,high,73034806.66666667,73034806.66666667,73034806.66666667,73034806.66666667
CHL,9,high,74589366.66666667,74589366.66666667,74589366.66666667,74589366.66666667
