region,group,scenario,2022,2030,2040,2050
SAU,0,high,6450000.0,6450000.0,6450000.0,6450000.0
SAU,1,high,10392000.0,10392000.0,10392000.0,10392000.0
SAU,2,high,19001000.0,19001000.0,19001000.0,19001000.0
SAU,3,high,780000.0,780000.0,780000.0,780000.0
SAU,4,high,22248000.0,22248000.0,22248000.0,22248000.0
SAU,5,high,13645000.0,13645000.0,13645000.0,13645000.0
SAU,6,high,41734000.0,41734000.0,41734000.0,41734000.0
SAU,7,high,45476000.0,45476000.0,45476000.0,45476000.0
SAU,8,high,36341000.0,36341000.0,36341000.0,36341000.0
SAU,9,high,92223000.0,92223000.0,92223000.0,92223000.0
