region,group,scenario,2022,2030,2040,2050
IND,0,high,552741000.0,552741000.0,552741000.0,552741000.0
IND,1,high,472605000.0,472605000.0,472605000.0,472605000.0
IND,2,high,1411266500.0,1411266500.0,1411266500.0,1411266500.0
IND,3,high,821450000.0,821450000.0,821450000.0,821450000.0
IND,4,high,1179048500.0,1179048500.0,1179048500.0,1179048500.0
IND,5,high,1145994500.0,1145994500.0,1145994500.0,1145994500.0
IND,6,high,816151000.0,816151000.0,816151000.0,816151000.0
IND,7,high,748296500.0,748296500.0,748296500.0,748296500.0
IND,8,high,217010500.0,217010500.0,217010500.0,217010500.0
IND,9,high,184247000.0,184247000.0,184247000.0,184247000.0
