region,group,scenario,2022,2030,2040,2050
IND,0,high,1349.030849,1349.030849,1287.561346,1112.548261
IND,1,high,1349.030849,1349.030849,1287.561346,1112.548261
IND,2,high,1349.030849,1349.030849,1287.561346,1112.548261
IND,3,high,1349.030849,1349.030849,1287.561346,1112.548261
IND,4,high,1349.030849,1349.030849,1287.561346,1112.548261
IND,5,high,1349.030849,1349.030849,1287.561346,1112.548261
IND,6,high,1349.030849,1349.030849,1287.561346,1112.548261
IND,7,high,1349.030849,1349.030849,1287.561346,1112.548261
IND,8,high,1349.030849,1349.030849,1287.561346,1112.548261
IND,9,high,1349.030849,1349.030849,1287.561346,1112.548261
