region,group,scenario,2022,2030,2040,2050
USA,0,high,6118.023799169603,3101.640225653803,2907.787711444669,2713.935197235539
USA,1,high,6881.41441133292,3488.654580010116,3270.613668640517,3052.572757270928
USA,2,high,7437.311548440754,3770.4764522972937,3534.8216739001323,3299.166895502976
USA,3,high,8201.774019387974,4158.034204396005,3898.1570664794667,3638.2799285629226
USA,4,high,9126.450279083654,4626.81516650478,4337.639218440457,4048.463270376134
USA,5,high,8438.644138433949,4278.119695006248,4010.737213922461,3743.354732838686
USA,6,high,9248.898468479993,4688.8924388817995,4395.8366612917935,4102.780883701795
USA,7,high,10889.577177392346,5520.663489139383,5175.62202087992,4830.580552620449
USA,8,high,11858.43971251881,6011.8454640256505,5636.105122319038,5260.364780612424
USA,9,high,13239.229864103856,6711.861419819137,6292.370080851557,5872.878741883965
