region,group,scenario,2022,2030,2040,2050
USA,0,high,0.1374448949565293,0.06968011714269463,0.0653251098189001,0.060970102495105566
USA,1,high,0.1508941853659795,0.07649847246620815,0.07171731793446151,0.0669361634027149
USA,2,high,0.1623564457089717,0.08230946780126493,0.0771651260608791,0.07202078432049325
USA,3,high,0.17318291006192513,0.08779813512931373,0.08231075168073768,0.0768233682321616
USA,4,high,0.18987269547528787,0.09625931663087015,0.09024310933815827,0.0842269020454464
USA,5,high,0.19859827666570426,0.10068290413245469,0.09439022262074297,0.08809754110903122
USA,6,high,0.21885289591882542,0.11095134111357752,0.10401688229019543,0.09708242346681331
USA,7,high,0.23558321323529668,0.11943307097931656,0.1119685040390366,0.10450393709875658
USA,8,high,0.26782473713504196,0.1357784809918441,0.12729232592522377,0.11880617085860341
USA,9,high,0.38250316618100605,0.19391673612449414,0.1817969401101006,0.16967714409570708
