region,group,scenario,2022,2030,2040,2050
JPN,0,high,0.14270788749709729,0.10434775918483705,0.09875320999572967,0.09322113153377944
JPN,1,high,0.16189872392454413,0.11838006540986999,0.11203318164236978,0.10575716943765949
JPN,2,high,0.17559069209618935,0.1283916087281772,0.12150796143081578,0.11470117938883492
JPN,3,high,0.1854418554053746,0.13559476220978328,0.1283249216986495,0.12113625881375442
JPN,4,high,0.19501117186178432,0.14259182976273999,0.1349468452244577,0.12738722730412239
JPN,5,high,0.2056744004317359,0.1503887639509279,0.14232575096449476,0.13435277245042293
JPN,6,high,0.21766670887673317,0.1591575190326279,0.15062437394163372,0.1421865129853845
JPN,7,high,0.23254746374521904,0.17003830111649793,0.16092178872504892,0.15190707455522257
JPN,8,high,0.25096648691888573,0.18350625883246366,0.1736676691055031,0.16393894057265643
JPN,9,high,0.43404198714641556,0.31737074625103345,0.3003550837686222,0.28352942422879057
