region,group,scenario,2022,2030,2040,2050
DEU,0,high,2163.213190617363,2052.0769241566327,1761.5094067849188,1471.8463593800354
DEU,1,high,2163.2131906173536,2052.076924156674,1761.5094067848981,1471.8463593800327
DEU,2,high,2163.2131906173677,2052.0769241566263,1761.5094067848956,1471.8463593800395
DEU,3,high,2163.213190617388,2052.0769241565704,1761.509406784906,1471.8463593800598
DEU,4,high,2163.2131906174263,2052.0769241565713,1761.50940678487,1471.8463593800366
DEU,5,high,2163.2131906174063,2052.076924156578,1761.5094067848709,1471.8463593800473
DEU,6,high,2163.2131906174695,2052.076924156646,1761.5094067849434,1471.8463593800263
DEU,7,high,2163.2131906174704,2052.0769241566045,1761.5094067849238,1471.846359380028
DEU,8,high,2163.2131906174227,2052.0769241565945,1761.5094067849045,1471.8463593800357
DEU,9,high,2163.2131906174404,2052.0769241566168,1761.5094067849295,1471.846359380038
