country_1,country_2,country_3,country_4,collaboration_emissions,technology_cost,technology_capacity,technology_name
FR,,,,24.8,0.0,0.0,RE_PV_Openfield_Lim_[FR]
FR,,,,24.8,0.0,0.0,RE_PV_Rooftop_Lim_[FR]
FR,,,,24.8,4.2,66.1,RE_WIND_Onshore_Lim_0_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Onshore_Lim_1_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Onshore_Lim_2_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Onshore_Lim_3_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Onshore_Lim_4_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Onshore_Lim_5_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Onshore_Lim_6_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Onshore_Lim_7_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Onshore_Lim_8_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Onshore_Lim_9_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Offshore_Lim_0_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Offshore_Lim_1_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Offshore_Lim_2_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Offshore_Lim_3_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Offshore_Lim_4_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Offshore_Lim_5_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Offshore_Lim_6_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Offshore_Lim_7_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Offshore_Lim_8_[FR]
FR,,,,24.8,0.0,0.0,RE_WIND_Offshore_Lim_9_[FR]
FR,,,,24.8,0.1,17.4,HYDRO_[FR]
FR,,,,24.8,4.0,62.2,PP_CO2_[FR]
FR,,,,24.8,0.1,7.4,BESS_[FR]
FR,,,,24.8,0.0,2.6,EL_to_HTH_[FR]
FR,,,,24.8,0.0,0.0,EL_to_NH3_[FR]
FR,,,,24.8,0.0,0.0,NH3_Storage_[FR]
FR,,,,24.8,0.0,0.0,NH3_to_EL_[FR]
FR,,,,24.8,0.0,0.0,NH3_to_HTH_[FR]
FR,,,,24.8,0.0,1.3,FF_to_HTH_[FR]
FR,,,,24.8,0.0,124.3,EL_Demand_[FR]
FR,,,,24.8,0.0,2.7,HTH_Demand_[FR]
FR,,,,39.7,0.0,0.0,RE_PV_Openfield_Lim_[FR]
FR,,,,39.7,0.0,0.0,RE_PV_Rooftop_Lim_[FR]
FR,,,,39.7,1.4,22.2,RE_WIND_Onshore_Lim_0_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Onshore_Lim_1_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Onshore_Lim_2_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Onshore_Lim_3_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Onshore_Lim_4_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Onshore_Lim_5_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Onshore_Lim_6_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Onshore_Lim_7_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Onshore_Lim_8_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Onshore_Lim_9_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Offshore_Lim_0_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Offshore_Lim_1_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Offshore_Lim_2_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Offshore_Lim_3_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Offshore_Lim_4_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Offshore_Lim_5_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Offshore_Lim_6_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Offshore_Lim_7_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Offshore_Lim_8_[FR]
FR,,,,39.7,0.0,0.0,RE_WIND_Offshore_Lim_9_[FR]
FR,,,,39.7,0.0,17.4,HYDRO_[FR]
FR,,,,39.7,6.0,90.8,PP_CO2_[FR]
FR,,,,39.7,0.0,2.1,BESS_[FR]
FR,,,,39.7,0.0,2.6,EL_to_HTH_[FR]
FR,,,,39.7,0.0,0.0,EL_to_NH3_[FR]
FR,,,,39.7,0.0,0.1,NH3_Storage_[FR]
FR,,,,39.7,0.0,0.0,NH3_to_EL_[FR]
FR,,,,39.7,0.0,0.0,NH3_to_HTH_[FR]
FR,,,,39.7,0.0,1.3,FF_to_HTH_[FR]
FR,,,,39.7,0.0,124.3,EL_Demand_[FR]
