region,group,scenario,2022,2030,2040,2050
CHL,0,high,0.0689560717024605,0.03455925167569397,0.02729935634007294,0.019959639888266052
CHL,1,high,0.07491297238961284,0.0375447180018914,0.0296576628753225,0.021683891134461925
CHL,2,high,0.08298641449375178,0.04159094787951135,0.03285389733952822,0.024020784653463797
CHL,3,high,0.09408195108286926,0.04715178439460153,0.037246563563869725,0.027232436785294047
CHL,4,high,0.10178348701462366,0.05101162315837778,0.040295562275306014,0.029461680418073496
CHL,5,high,0.10993620187312307,0.055097582779900046,0.04352318041779325,0.031821519786385026
CHL,6,high,0.11862802456616554,0.05945373127492828,0.04696422859649494,0.03433740630141875
CHL,7,high,0.13275272173609773,0.0665327157977813,0.05255612401219195,0.038425862358763045
CHL,8,high,0.15672645564513873,0.07854781879470916,0.062047202732699154,0.04536516565414556
CHL,9,high,0.215262258786503,0.10788466329376965,0.08522122800930411,0.06230861272742676
COL,0,high,0.10058464241207674,0.05061205593959954,0.039962912943735676,0.02919926304125277
COL,1,high,0.10956743576821447,0.055132006788281424,0.04353183340986855,0.03180692699234277
COL,2,high,0.11506738597904977,0.05789946493159464,0.04571699832371142,0.0334035374595938
COL,3,high,0.11902719974766919,0.059891959125162604,0.047290257313496266,0.03455305334046498
COL,4,high,0.1233857982126104,0.06208511330889917,0.04902195597875943,0.03581833460027783
COL,5,high,0.12858567665510018,0.06470158171102218,0.05108790048613374,0.037327835601464486
COL,6,high,0.13426680106111225,0.06756020286173955,0.053345047050569944,0.038977040111443775
COL,7,high,0.13628804342101397,0.06857724909200995,0.054148099390691755,0.03956379755196297
COL,8,high,0.13935460991582208,0.07012028022732095,0.055366465603756576,0.04045400782231678
COL,9,high,0.1464777902500098,0.07370451329608141,0.05819655008535566,0.04252183459269251
EGY,0,high,0.07690230434538595,0.03869560636769346,0.03055377063565,0.02232438828842367
EGY,1,high,0.08049322982023657,0.04050248380593519,0.031980467979273244,0.02336681757968678
EGY,2,high,0.08325597509372643,0.041892638554964626,0.033078124104529025,0.02416882993487429
EGY,3,high,0.08557243339685891,0.04305823117833397,0.033998467601168245,0.024841287217567003
EGY,4,high,0.08736063246728178,0.04395801497448142,0.034708930372263753,0.025360393253794265
EGY,5,high,0.08849387810518132,0.04452824011266402,0.03515917601300037,0.025689369295043233
EGY,6,high,0.08925003906185443,0.04490872424742656,0.035459603531137605,0.025908879372781732
EGY,7,high,0.09027793201960688,0.04542593815434885,0.03586799188746752,0.02620727201138096
EGY,8,high,0.09181058114330289,0.04619713464442457,0.03647692305264712,0.026652193063339685
EGY,9,high,0.09373655276816989,0.047166242664090856,0.03724212372873274,0.02721129384389705
KEN,0,high,0.10214580823736817,0.05139760142831393,0.04058317397435585,0.029652462361651557
KEN,1,high,0.1049121149227263,0.05278954820416199,0.0416822450710132,0.030455508578464355
KEN,2,high,0.10708395048785926,0.053882369737138495,0.04254512904153057,0.03108598253978061
KEN,3,high,0.10989049169331955,0.055294561669028984,0.04366018556682762,0.03190070865431191
KEN,4,high,0.11280288954065397,0.05676001841505028,0.04481729960372436,0.03274616446929647
KEN,5,high,0.11519222419278198,0.05796228086954834,0.04576659733353713,0.03343977742379603
KEN,6,high,0.11761288013337878,0.05918030353124613,0.04672833920885061,0.034142482805525086
KEN,7,high,0.11917757826378955,0.05996762640087601,0.04735000364657503,0.03459670753798975
KEN,8,high,0.12086824469183692,0.06081833384268543,0.048021716083592646,0.0350875002928672
KEN,9,high,0.1233403510459251,0.062062245259787235,0.04900389953274469,0.03580514149502026
KOR,0,high,0.16874973645744742,0.07169114114911383,0.05734622663096631,0.04275598675266615
KOR,1,high,0.17218506739669326,0.07315059702993207,0.05851365521918217,0.043626393825369605
KOR,2,high,0.173630297937079,0.07376458451719528,0.05900478794532951,0.04399257073999188
KOR,3,high,0.17545114737314876,0.07453814883008263,0.05962356724901235,0.04445391791600273
KOR,4,high,0.1768571804780005,0.07513548379425046,0.060101379509784184,0.04481016340750292
KOR,5,high,0.17822497818176136,0.07571657494320429,0.060566198233366765,0.04515672122578453
KOR,6,high,0.1801491062423434,0.07653401584282338,0.061220074714276165,0.04564423602489365
KOR,7,high,0.18234260176888728,0.07746589402352269,0.061965490347034614,0.046200000244996736
KOR,8,high,0.18489392611020594,0.07854979114425532,0.06283250695374332,0.04684642726781223
KOR,9,high,0.19322878103885444,0.08209074636997045,0.06566494088643297,0.048958222843888004
MAR,0,high,0.1400058621007366,0.07598353194684837,0.05889688194471544,0.04181023194258255
MAR,1,high,0.14294162339413627,0.0775768188898255,0.060131881563451534,0.042686944237077626
MAR,2,high,0.14637511016508759,0.07944022980587662,0.061576261548497935,0.043712293291119204
MAR,3,high,0.14821748845158875,0.08044011943399672,0.062351302927547356,0.04426248642109804
MAR,4,high,0.15148655529117538,0.08221429689281907,0.06372651565672573,0.04523873442063236
MAR,5,high,0.15562769380809857,0.08446176229230754,0.06546858661495786,0.046475410937608
MAR,6,high,0.15966952712850135,0.08665533309439052,0.06716888241929132,0.04768243174419194
MAR,7,high,0.1633802709304377,0.0886692160560779,0.06872989733931288,0.04879057862254785
MAR,8,high,0.16741786742922843,0.0908604874639394,0.07042841082125967,0.04999633417857971
MAR,9,high,0.17367723717220282,0.0942575525131887,0.07306156742819532,0.05186558234320187
NGA,0,high,0.1843698834672777,0.10006063117837793,0.07755968998583848,0.0550587487932996
NGA,1,high,0.1857900020283596,0.10083135336411478,0.07815709750852766,0.05548284165294065
NGA,2,high,0.18711072295205503,0.10154813078323685,0.07871269098981232,0.055877251196388145
