region,group,scenario,2022,2030,2040,2050
KOR,0,high,8046.924953,4990.52298,4723.071857,4458.618452
KOR,1,high,8895.869129,5517.019181,5221.352178,4928.999149
KOR,2,high,9310.857038,5774.385406,5464.925683,5158.93453
KOR,3,high,9001.529673,5582.547489,5283.368705,4987.543258
KOR,4,high,10088.22947,6256.494413,5921.197599,5589.658949
KOR,5,high,9532.826603,5912.045968,5595.208767,5281.922827
KOR,6,high,9414.374168,5838.584416,5525.684152,5216.291021
KOR,7,high,11003.75341,6824.281892,6458.556323,6096.929979
KOR,8,high,10329.54861,6406.155148,6062.837746,5723.368406
KOR,9,high,11463.96185,7109.692879,6728.671621,6351.921029
